TRUE,Model 16,Model 15,Model 14,Model 13,Model 12,Model 11,Model 10,Model 9,Model 8,Model 7,Model 6,Model 5,Model 4,Model 3,Model 2,Model 1
0.000175555,0.000142903,4.45E-05,0.000304381,5.58E-05,0.000151569,0.000303563,0.00039594,0.000115156,7.43E-05,0.000176991,0.000195144,0.000414188,0.000404968,0.000389329,0.000230696,0.000308525
0.000140218,0.000175886,0.000132848,0.000330497,8.71E-05,0.000131728,0.000310487,0.000406973,0.000170138,9.54E-05,0.000199708,0.000213443,0.000416766,0.000394163,0.000396604,0.000245703,0.000302205
0.000246857,0.00019366,0.000196104,0.000364421,0.000126626,0.000106034,0.000328654,0.000481576,0.000181239,0.000109598,0.000210823,0.000238491,0.000416645,0.000399828,0.000396766,0.000224538,0.000286245
0.000106657,0.000173117,0.000197723,0.000332767,8.20E-05,0.000110401,0.000300587,0.000420044,0.000165261,0.0001053,0.000203685,0.000211565,0.000413923,0.00041066,0.000414496,0.000204903,0.000271019
0.000200145,0.000152175,0.000149097,0.000313759,7.29E-05,0.000135063,0.000271404,0.000441877,0.000121213,0.000102385,0.000170921,0.000197901,0.000393794,0.000306148,0.000363731,0.00020278,0.000280739
0.000190895,0.000159842,0.000121355,0.000333441,8.25E-05,0.000160503,0.000277855,0.000418803,0.000125375,0.000106306,0.000180279,0.00020053,0.000394537,0.000299758,0.000355232,0.000209554,0.000272491
0.000250014,0.000194061,0.000129224,0.00036682,0.000104514,0.000186794,0.000329939,0.000404288,0.00017073,0.00011567,0.000230396,0.000214361,0.000390389,0.000330531,0.000355687,0.000213769,0.000298038
0.00033548,0.000257378,0.000180353,0.000411639,0.000163953,0.00020404,0.000376326,0.000499146,0.000229445,0.000152026,0.00027716,0.000254222,0.000389462,0.000339477,0.000346007,0.000194807,0.000281295
0.000304085,0.00031446,0.000229843,0.000464455,0.000226211,0.000189601,0.000432399,0.000435435,0.000270616,0.000197369,0.000330505,0.000316045,0.000391641,0.000348424,0.000349396,0.000181285,0.000268904
0.000293488,0.000302931,0.000225231,0.000439326,0.000201756,0.00016613,0.000406564,0.000499911,0.000253703,0.000196053,0.000320917,0.000308047,0.000397863,0.000353249,0.000360915,0.000177778,0.000258055
0.000284384,0.000262598,0.000181468,0.000389688,0.00016524,0.000168677,0.000354375,0.000432862,0.000203038,0.000154524,0.000276671,0.000268738,0.000409006,0.000346006,0.000366402,0.000224825,0.000278562
0.000238352,0.000295873,0.000202549,0.000406623,0.000194663,0.000194061,0.000393666,0.000387045,0.000250232,0.000150253,0.000323799,0.000296283,0.00042379,0.000369754,0.000402308,0.000205388,0.000264531
0.0003284,0.000411717,0.000299469,0.000506,0.000323789,0.000214811,0.00051976,0.000464139,0.000365364,0.000211115,0.000443131,0.000418695,0.000431499,0.000377242,0.000418655,0.000192265,0.000256407
0.000357652,0.000493422,0.000383088,0.000569276,0.000405938,0.00022841,0.000616858,0.000502141,0.000434929,0.000255789,0.000523702,0.000498248,0.000435907,0.000377337,0.000434906,0.000194186,0.000249101
0.00033687,0.000443342,0.000364907,0.000496989,0.000339031,0.000236534,0.000579132,0.000435917,0.000377773,0.000210308,0.000460719,0.000421151,0.000432589,0.000377497,0.000437607,0.000182919,0.000241523
0.000389177,0.000342243,0.000297879,0.000387796,0.000229654,0.00024086,0.000477098,0.000450158,0.000266807,0.000140855,0.000341243,0.000293592,0.000431736,0.000386992,0.000426823,0.000208541,0.00034018
0.000364098,0.000352362,0.000305016,0.000407992,0.000230426,0.000264896,0.000488429,0.000367579,0.000269518,0.00015519,0.000345894,0.000274008,0.000437112,0.000387561,0.000432662,0.00027336,0.000366104
0.000470157,0.00049663,0.000392792,0.0005588,0.000359242,0.00032527,0.000620929,0.000440652,0.000395821,0.0002628,0.00047462,0.00037149,0.00044269,0.000403199,0.00044218,0.000295496,0.000356414
0.000764052,0.000671908,0.000483343,0.000737806,0.000528487,0.00038655,0.000801622,0.000565878,0.00054047,0.000391294,0.00063222,0.000513172,0.000452166,0.00041586,0.000454078,0.000378503,0.000396207
0.00066204,0.000788774,0.000538407,0.000857452,0.000638734,0.000409558,0.000975312,0.000542451,0.000650341,0.00048871,0.000760827,0.000621976,0.000459898,0.000416498,0.000477656,0.000348665,0.000371578
0.001333467,0.000811291,0.000568684,0.00087992,0.000656421,0.000417183,0.00103338,0.00091956,0.000692837,0.000509141,0.000775164,0.000615152,0.000471193,0.000431985,0.000490139,0.000678733,0.000693375
0.000340957,0.000692035,0.000523523,0.000752914,0.000534753,0.000418579,0.000868718,0.000364162,0.000592839,0.000409944,0.000651341,0.000468634,0.000508415,0.000488572,0.000525868,0.000738125,0.000678943
0.000461253,0.000484918,0.000397194,0.000525207,0.000330975,0.00038481,0.000616547,0.000442137,0.000389099,0.000259248,0.000482101,0.000312712,0.000540746,0.000470023,0.000591016,0.000643167,0.000607902
0.000434714,0.000408021,0.000342786,0.000431995,0.000277564,0.000349222,0.000440347,0.000406073,0.000253534,0.000203997,0.000385878,0.000334487,0.000619404,0.000474773,0.000676041,0.000656959,0.000713734
0.000397934,0.000513647,0.000462484,0.000547721,0.000379106,0.0003593,0.000550393,0.000402233,0.000402139,0.000247115,0.00054181,0.000492049,0.000622095,0.000832536,0.000779176,0.000612694,0.000641896
0.000784569,0.000528801,0.000538259,0.00056195,0.000385043,0.000371945,0.000573516,0.000715278,0.000476334,0.0002517,0.000540718,0.000491104,0.000602932,0.000830118,0.000765138,0.000741103,0.000686406
0.000349992,0.000418768,0.000458959,0.000539276,0.000327135,0.000359776,0.000650287,0.000450498,0.000360087,0.000210002,0.000443733,0.000441169,0.000571834,0.000833111,0.000714238,0.000647611,0.000614827
0.000431481,0.000318734,0.000374918,0.000462835,0.00019824,0.000382131,0.000530864,0.000524713,0.000265153,0.000194327,0.000400947,0.000343878,0.000532806,0.000786327,0.000674852,0.000669452,0.000781911
0.000358562,0.000323889,0.000331742,0.00046958,0.000204536,0.000433328,0.000419653,0.00042007,0.000161326,0.000203219,0.000310527,0.000320991,0.000514936,0.000413643,0.000544165,0.00075101,0.000761743
0.000386208,0.000351666,0.000342573,0.000486762,0.000172441,0.000442746,0.000495969,0.000431285,0.000219347,0.000210273,0.000359036,0.000292037,0.000517895,0.000628207,0.000592457,0.000664959,0.000684534
0.000440872,0.000418934,0.000364289,0.000516061,0.000226596,0.000425367,0.000504382,0.000498861,0.000313632,0.000244925,0.000391896,0.000310377,0.000511998,0.000617791,0.000579044,0.00059733,0.000618126
0.000426262,0.000552746,0.000401697,0.000651378,0.000393901,0.000416873,0.000607945,0.000542785,0.000448773,0.000302004,0.000528369,0.000451487,0.000501808,0.000610727,0.000574458,0.000559809,0.000601817
0.000711161,0.000591096,0.000384255,0.000674141,0.000413617,0.000408402,0.000689028,0.000672587,0.00049691,0.000315734,0.000586503,0.000490622,0.000490378,0.000597166,0.000569528,0.000557477,0.000555188
0.000441943,0.000517858,0.000313265,0.00062455,0.000361192,0.000403803,0.00068458,0.00050437,0.000404923,0.000281702,0.00051739,0.000445324,0.000474949,0.000441801,0.000507349,0.000641559,0.000573006
0.000610088,0.000510237,0.000342238,0.000632994,0.000339499,0.000430214,0.000659982,0.000534344,0.000421919,0.000290741,0.000529439,0.000445002,0.0004803,0.000438047,0.000521574,0.000747786,0.000607305
0.00060561,0.000561092,0.000414267,0.00069291,0.000398135,0.000437729,0.000640166,0.000586933,0.000456574,0.000335789,0.000551978,0.00049663,0.000507239,0.000488736,0.000537575,0.000691175,0.000577342
0.000412758,0.000523308,0.000405543,0.000664269,0.000347329,0.000394521,0.000596417,0.000460172,0.000417505,0.000319635,0.000527196,0.000456793,0.000517767,0.000475438,0.000580518,0.000737263,0.000572762
0.000462379,0.000431222,0.000332743,0.000567884,0.000249182,0.000353747,0.000490377,0.000477244,0.000324687,0.000272387,0.000423557,0.000350343,0.000532593,0.000493548,0.000599668,0.000681353,0.000550284
0.000467644,0.000441912,0.000320791,0.000595378,0.000277281,0.000352052,0.000537812,0.000464849,0.00033893,0.000279047,0.00044114,0.000364811,0.000545448,0.000547661,0.00062762,0.000803463,0.000600881
0.000629082,0.000490649,0.000367095,0.000643587,0.000314951,0.00035478,0.000623382,0.000541043,0.000410987,0.000315025,0.000510928,0.000403662,0.000537133,0.000548002,0.000646185,0.000798533,0.000569141
0.000368566,0.000498063,0.00039897,0.000658254,0.000337216,0.000368952,0.00065879,0.00044626,0.000394556,0.000320333,0.00049987,0.0004187,0.000520917,0.000536085,0.000600038,0.000737586,0.000519468
0.000376008,0.000493476,0.000418628,0.000648008,0.000315846,0.000408803,0.000657759,0.000491219,0.000376855,0.000309986,0.000504985,0.000425109,0.000516031,0.000551133,0.00060377,0.00068844,0.000503319
0.00055936,0.000466108,0.000412681,0.000599542,0.000288232,0.000428677,0.000559571,0.000546158,0.000340516,0.000287267,0.000458932,0.000406807,0.000520265,0.000541517,0.000589755,0.000721427,0.000501408
0.00039618,0.000400424,0.000375098,0.000534171,0.000233854,0.000404905,0.000498004,0.000532297,0.000297213,0.00024065,0.000407368,0.000345415,0.000509669,0.000488434,0.000578133,0.000637856,0.000456551
0.000294633,0.000355152,0.00032947,0.00047955,0.000183763,0.000394582,0.000443731,0.000391714,0.000271579,0.000202294,0.000369382,0.000286204,0.000501126,0.000477847,0.000570738,0.000902402,0.0006597
0.000239248,0.000386463,0.000303034,0.000510607,0.000228946,0.000402789,0.000451611,0.000508854,0.000272797,0.000211104,0.000387813,0.000332923,0.00050579,0.000486169,0.000565719,0.000926242,0.000638779
0.000296324,0.000428438,0.000324187,0.000540333,0.000256906,0.000389799,0.000499426,0.000463088,0.000307256,0.000239275,0.000444632,0.000391774,0.000499269,0.000462985,0.000571535,0.000806219,0.000574769
0.000283075,0.000433211,0.000380442,0.000532258,0.000265304,0.000367997,0.000503843,0.000475912,0.00031792,0.00024106,0.000438929,0.000394852,0.00047891,0.000388919,0.000527144,0.000761871,0.000565935
0.000486685,0.000400884,0.000429856,0.000497163,0.000234294,0.000367045,0.000473621,0.000575462,0.000308857,0.000206525,0.00040032,0.000337991,0.000464607,0.000392088,0.000511398,0.000692874,0.000528444
0.000323922,0.000308683,0.000405565,0.000401904,0.000145297,0.000363315,0.000375184,0.000459803,0.000228459,0.000141225,0.000309222,0.00022866,0.000452198,0.000389199,0.000491873,0.000628099,0.000483432
0.000263047,0.000247486,0.000347502,0.000342855,0.000102497,0.000351448,0.000341437,0.000444668,0.000141339,0.000106824,0.000276816,0.00019025,0.00043441,0.000378276,0.000447028,0.000670846,0.000481242
0.000240074,0.000346734,0.00036541,0.000419045,0.000198361,0.00037239,0.000440244,0.000358845,0.00019901,0.000161901,0.000358625,0.000294354,0.000445163,0.000422702,0.00044018,0.000925569,0.000672984
0.00096234,0.00048453,0.000387899,0.000534374,0.000318158,0.000385445,0.000593572,0.000761767,0.000316755,0.000240451,0.000483693,0.000421335,0.000452732,0.000370549,0.000462249,0.000899936,0.000748135
0.000287069,0.000482429,0.000328517,0.00051947,0.000299853,0.000346689,0.000577477,0.000416185,0.000332087,0.000252839,0.000483453,0.000418339,0.000452193,0.00037497,0.000472463,0.000818937,0.000701091
0.0002406,0.000431945,0.000258035,0.000487217,0.000255648,0.000306223,0.000507762,0.00033168,0.000303293,0.000231471,0.000438034,0.000375609,0.000445067,0.0003629,0.000465368,0.00071319,0.000628276
0.000488879,0.000435529,0.000243489,0.000490643,0.000246805,0.000306411,0.000448214,0.000534515,0.000292134,0.000236329,0.000424398,0.000360816,0.000494065,0.000450853,0.00050026,0.000713114,0.000585862
0.000338661,0.000477422,0.000283371,0.00053874,0.000280015,0.000305399,0.000537767,0.000366111,0.000366013,0.000271006,0.00049313,0.000382922,0.000496499,0.000487343,0.000539828,0.00066274,0.000535109
0.000411061,0.000594924,0.000419729,0.000648785,0.000394085,0.000326026,0.000639664,0.000419903,0.000532408,0.000359811,0.000565463,0.000432333,0.000485568,0.000477038,0.000530299,0.000675261,0.00051377
0.001297147,0.000807585,0.000597536,0.000886928,0.000638524,0.000386757,0.000894564,0.000881148,0.000725511,0.00047798,0.000743263,0.000604141,0.000494326,0.000521306,0.000540736,0.000616304,0.000468715
0.00067907,0.000812782,0.000600607,0.000890904,0.000623683,0.000405758,0.000988286,0.000543108,0.000733572,0.000501706,0.000808968,0.000608113,0.000488276,0.000542484,0.000572562,0.00058613,0.000464339
0.00080158,0.000586613,0.000386993,0.000685534,0.000426606,0.000362992,0.000767426,0.000543328,0.000416826,0.000395713,0.000582698,0.000439242,0.000462236,0.000454154,0.000473886,0.00053185,0.000442125
0.000633772,0.000436548,0.000271702,0.000558076,0.000270868,0.000347626,0.000559189,0.000425329,0.00019374,0.000296467,0.000422225,0.000334729,0.000549297,0.000605064,0.000546175,0.000630867,0.000488094
0.000452466,0.000436165,0.000339221,0.000548854,0.000248021,0.000347353,0.00059925,0.000387797,0.000254384,0.000280071,0.000489758,0.000359296,0.000594973,0.000637337,0.000685063,0.000658494,0.000476502
0.000370363,0.000452682,0.000436461,0.000540621,0.000267473,0.00031477,0.000565848,0.000477544,0.000323773,0.000288122,0.000451754,0.000364329,0.000616087,0.000646063,0.000723914,0.000662006,0.000461
0.000350916,0.000491155,0.000502008,0.000616007,0.000345032,0.000307337,0.000629782,0.000452762,0.000385969,0.000291517,0.000494156,0.000419277,0.000634444,0.000607162,0.000790478,0.000692872,0.000454881
0.000340516,0.000492876,0.000516462,0.000612457,0.00032699,0.000361491,0.000590828,0.000520852,0.000447699,0.000284387,0.000548358,0.000414106,0.000614456,0.000605092,0.000816792,0.000889683,0.000582629
0.000421368,0.000415277,0.000410456,0.000555453,0.000299082,0.000395972,0.000480131,0.000511701,0.000323169,0.000230409,0.000451113,0.000359042,0.000546667,0.000480625,0.000673255,0.000774128,0.000528421
0.000406612,0.000309474,0.000318798,0.000463011,0.000165235,0.000396153,0.000413093,0.000459046,0.000196717,0.000164427,0.000355609,0.000251625,0.000514233,0.000465131,0.000620915,0.000730353,0.000525541
0.000271122,0.000308477,0.000330753,0.000461685,0.000138967,0.000413311,0.000458007,0.000438446,0.000165064,0.00017733,0.000334683,0.000234719,0.000480185,0.0004415,0.000546,0.00062834,0.000477809
0.000388889,0.000383891,0.000416815,0.000540905,0.000208979,0.000424678,0.000563594,0.000544858,0.000224135,0.000242259,0.000381969,0.000282901,0.000467983,0.000401879,0.000502498,0.000809222,0.000585562
0.000563518,0.000386573,0.000434531,0.000551121,0.00022492,0.000386639,0.000553071,0.000543963,0.000236388,0.000256675,0.000392916,0.00027391,0.000468761,0.000460973,0.000496708,0.000733857,0.000550133
0.00030592,0.000364178,0.00039591,0.000521501,0.000212686,0.000356232,0.000487657,0.000442847,0.00023339,0.000244155,0.000388654,0.000244259,0.000461651,0.000424672,0.000494808,0.000704073,0.000577065
0.000307223,0.000417813,0.000380178,0.000563219,0.000274834,0.000368111,0.000514948,0.000511001,0.000281193,0.000270005,0.000430947,0.000295816,0.00046175,0.000453493,0.000488483,0.000616449,0.000522098
0.000428181,0.000464586,0.000372358,0.000592168,0.000317941,0.000369353,0.000541486,0.000555142,0.000317464,0.000291373,0.000481891,0.000371301,0.000479086,0.000440144,0.000506469,0.000559621,0.000483551
0.00031227,0.00042871,0.000351092,0.000521479,0.000275396,0.0003549,0.00048958,0.000464366,0.00030779,0.000249588,0.000470131,0.000369589,0.000475057,0.000444477,0.000515094,0.000522029,0.000466307
0.000357663,0.000373489,0.000335011,0.00044849,0.000234763,0.00036154,0.000445212,0.00052033,0.000272915,0.00019177,0.000400677,0.000327248,0.000467314,0.000442705,0.000498613,0.000488776,0.000430606
0.000401453,0.000344985,0.000320464,0.000444477,0.000219786,0.000363812,0.000480211,0.000406915,0.000248054,0.000165701,0.000375405,0.0003199,0.000472593,0.000492294,0.000511644,0.000432852,0.000396075
0.000467708,0.000348379,0.000297728,0.000473017,0.00021664,0.000343093,0.000519913,0.000427209,0.000253486,0.000199567,0.00041075,0.000350188,0.000464292,0.000489871,0.000510415,0.000420983,0.000371613
0.000406603,0.000445046,0.000319055,0.000588024,0.000317897,0.000350871,0.00060796,0.000481105,0.000324172,0.000303033,0.000482105,0.000443242,0.000455,0.000431788,0.000471772,0.00041452,0.00040391
0.000801973,0.000591322,0.000378253,0.000736066,0.000446581,0.000384558,0.000755955,0.000590261,0.000457421,0.000413249,0.000605233,0.000550808,0.000461906,0.000441876,0.000482942,0.000482049,0.000424544
0.000549382,0.000649385,0.000408207,0.000768236,0.00048549,0.000392531,0.000793412,0.000512631,0.000526244,0.000447655,0.000659952,0.000576695,0.000473385,0.000461827,0.000502112,0.000558479,0.000455556
0.000496726,0.000606683,0.000401643,0.000710962,0.00045708,0.00037781,0.000743259,0.000553005,0.00049801,0.000402102,0.000628066,0.000531494,0.000477088,0.000500526,0.000505213,0.000552745,0.000430026
0.000417264,0.00051902,0.000381803,0.00061104,0.000379342,0.000368128,0.000630812,0.000431999,0.000401541,0.000320619,0.000528069,0.000445249,0.000516726,0.000559078,0.000543866,0.000554674,0.000412244
