row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
3,0.000142153,0.03234904649622159,0.030517673790946775,0.028632788071494927,0.03077886899916832,0.030365466975472547,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531,0.03265521172849531
4,0.000352751,0.03973227807153408,0.039067311126020035,0.03734209445320423,0.03884011495075654,0.038683217471983784,0.039849147647143084,0.039849147647143084,0.039849147647143084,0.039849147647143084,0.03903755458009757,0.03973755142666806,0.039849147647143084,0.039849147647143084,0.03983736431982765,0.039849147647143084,0.039849147647143084
5,0.000480574,0.03950527235119679,0.03998166007737999,0.039498682179662147,0.03997484119380274,0.03995464788744747,0.039779132116322904,0.03982205227335292,0.03867361943578674,0.039999982902657195,0.039417461114834906,0.03916314249786333,0.03863168327202162,0.03983337847616283,0.03902945608745266,0.03995309372790591,0.03999453089706576
6,0.000303313,0.039619993772041825,0.03904288621947557,0.03711337798877578,0.03932318264484791,0.03833728135024651,0.03702599902276591,0.0369802807672943,0.03976492730806393,0.038071228300722834,0.03951713075717481,0.03529898409684558,0.03982958740795797,0.03902589779567085,0.035624684990110914,0.039208346869001015,0.03771338470908909
7,0.000326409,0.03992779266036736,0.039668030119017574,0.03867920672306878,0.03980057355820955,0.03908619359280445,0.03997744708070411,0.03999095047074169,0.03683269553106619,0.039525909658753765,0.038370679206366935,0.039056469124281734,0.03993103057553939,0.03569449664087608,0.03951696468266286,0.036224062472912946,0.03987926927574806
8,0.000231276,0.038913761787214174,0.03860955162551089,0.03623852700519087,0.037539005217622844,0.036632480310876736,0.03993525457082817,0.039680144313974736,0.03700230609121527,0.03996644227199948,0.036645622199599534,0.037414496826680244,0.038963323042835826,0.038238725282715935,0.03827453265471546,0.03919393030779981,0.03993286098695808
9,0.000235425,0.03849558252754952,0.03872592981088346,0.03608885500318894,0.038273169334007734,0.036791353665344195,0.03921156308843912,0.03817879291378661,0.03930740991652708,0.03844882047231594,0.037840084478922856,0.03613449364701323,0.03871093426084665,0.03998064296341308,0.03704200449066743,0.039628811237569624,0.038760648442445075
10,0.000307289,0.03988490232766491,0.0398890256204758,0.03860759263264944,0.03977280007356611,0.03876576641542369,0.0399827538749296,0.039852914200353494,0.03653052614216132,0.03999841540814747,0.038023323907770495,0.038267137448862926,0.03999785162954479,0.03967935716235709,0.038980877049643065,0.0399943612073979,0.039918368638151486
11,0.000232357,0.03843536150071397,0.03884742904273163,0.03614139127123158,0.0381570720826763,0.03680887172755569,0.03843309374487838,0.037702984575587115,0.039962713694897255,0.03885643639914585,0.03704520499228739,0.034910191091845504,0.039510396557628905,0.03972937109632533,0.036435860258203084,0.038740789693213686,0.03830308479646548
12,0.000729326,0.03223177304330957,0.029663977705333952,0.03754248554820622,0.032885129195123625,0.03663922399667546,0.03689232226650631,0.03817693747270438,0.027344817402689514,0.03723055851045476,0.03997959010295755,0.039893764911400266,0.029113572066764015,0.03376515455195642,0.03938649033504754,0.03610949775897414,0.037539128936416685
13,0.000277489,0.039479405190775294,0.03987287081663527,0.038423294328262775,0.03941782200504136,0.03848938045276616,0.03942602340638845,0.03858032108058966,0.03998539576941106,0.038805474120460745,0.03813455741516217,0.03586188096279499,0.03999637745214427,0.0397809971792286,0.03697080058679972,0.03933609387739036,0.03885366201612486
14,0.000272403,0.038674365848280726,0.0386640457346871,0.038367219616994866,0.03935932402664103,0.0384339019599867,0.036700213023814265,0.03999139571982796,0.03657020739409078,0.039709768124127846,0.038768038471016925,0.03785456657963984,0.03956209860077818,0.03409276486012219,0.039459604469654214,0.039508197177377156,0.03959528298764329
15,0.000267687,0.0386154450329185,0.038081329365177934,0.03804630610316139,0.03893443145011676,0.03776978336641894,0.03810274828942809,0.03992240411648194,0.036952349012321944,0.039012912144544984,0.03779921667659626,0.038866726221379475,0.03991463824147385,0.03562567841220933,0.03946820277883297,0.039774117783446264,0.0398310735724892
16,0.000227534,0.03729437606500878,0.03707837157586765,0.035812565252199544,0.036107790511987,0.036299826042557826,0.03904750623352328,0.0377729357900938,0.03995626907634544,0.03883134082786169,0.03730904611770078,0.03643513807672317,0.03991260631718392,0.03965938062028392,0.03655822244896593,0.038583275420623425,0.03850111968606608
17,0.000283867,0.039185593778136046,0.038942354267875456,0.03751087050626209,0.03758657020778661,0.03805235410105326,0.039999993876696595,0.03963499744778209,0.036634078617712645,0.03990093489180797,0.03864671653871769,0.038794980312096064,0.038928453713693474,0.03944116961090523,0.03915702853530458,0.039784579134206875,0.03997573582759186
18,0.000192394,0.03714104874226781,0.03698665834617727,0.03428097496772603,0.03476514948399795,0.034995976174844776,0.03922809316998974,0.03868665363107904,0.038932413684655665,0.039317688147512936,0.03509453367354174,0.035982537341930104,0.03992040082608317,0.0399994110788577,0.037427308299689294,0.03942988503832612,0.03964879385612706
