row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
1,0.00068828,0.498471270978171,0.498471270978171,0.498471270978171,0.4912168068800795,0.498471270978171,0.48762928190033505,0.44273985197142834,0.498471270978171,0.45257187372941127,0.4736346700778954,0.4292505957274622,0.498471270978171,0.44829795895875124,0.498471270978171,0.498471270978171,0.4611521107846305
2,0.000435248,0.498471270978171,0.498471270978171,0.48985486673587936,0.48026706339710157,0.498471270978171,0.498471270978171,0.498471270978171,0.498471270978171,0.498471270978171,0.498471270978171,0.48616724831146374,0.498471270978171,0.498471270978171,0.498471270978171,0.498471270978171,0.498471270978171
3,0.000313113,0.6033143469615643,0.5508714112526321,0.5377396166546538,0.5402874737451264,0.5461483824917512,0.603894860030829,0.5652399020844316,0.603894860030829,0.5840162541666422,0.5607226698550237,0.5233959539180932,0.6002363115345764,0.5733793483219954,0.603894860030829,0.603894860030829,0.603894860030829
4,0.000513405,0.6273636956438935,0.5790707834011449,0.5714774266728908,0.5732392640046203,0.5500402525247254,0.6578527254716268,0.5786681240751891,0.7119986589398274,0.5970727813232538,0.49061381914171437,0.5446001529112241,0.6336585977335366,0.60220785099775,0.6571382431098202,0.7119986589398274,0.6098186901729666
5,0.000142153,0.6532304601446939,0.5976058635439893,0.5287416288144119,0.5149271262453708,0.55780838248916,0.7119986589398274,0.6930245070380346,0.7119986589398274,0.6969409942474879,0.6575050421059944,0.6361723996121957,0.665564207395916,0.7119986589398274,0.7119986589398274,0.7119986589398274,0.7119986589398274
6,0.000352751,0.6696639596442782,0.6221466733172657,0.6439106514205101,0.6604390291883134,0.5643806043980402,0.7103647929438003,0.6524924107735918,0.8037515886905554,0.7131177942054352,0.555922508308476,0.5970044030803935,0.6109260887678346,0.6709970296273958,0.7915615666361246,0.8395051327289902,0.7152440169149608
7,0.000480574,0.686878283300235,0.6476834046395482,0.5963125589590724,0.6239821306216671,0.5565861166484481,0.5238250966128066,0.5147225308181852,0.6359924281369882,0.5205926656943587,0.5130800330082274,0.48828584847017165,0.5668710443651449,0.5219167725945337,0.6292183884154304,0.6293659676970387,0.54583409436305
8,0.000303313,0.7153662223194779,0.6897018375293971,0.5618170986304739,0.5641587557777709,0.5586901427668176,0.5263653372188768,0.5214203890474508,0.6441470979053138,0.5478035946068278,0.6183614022238143,0.495127310023317,0.5893580608494919,0.5370229919147425,0.6700625722790836,0.6611024446657848,0.5679471136150696
9,0.000326409,0.680036218823078,0.691033684663655,0.6097665491072368,0.6502845204280471,0.5619512089311187,0.7072274444820333,0.6795572656612106,0.8130840730683767,0.7203275891197967,0.5475050523138728,0.6212776726096635,0.6472003889033483,0.6897369779382437,0.9495797541545434,0.905675059150506,0.7298738893145857
10,0.000231276,0.7013904567905583,0.6977924306050611,0.6120915463006762,0.6533797765912386,0.5487052825319177,0.7857137062506412,0.6980183651602078,0.8794998222188584,0.7068366621566158,0.5808756128571885,0.6254613256988303,0.682260123625371,0.7393793453384808,0.9677034999905643,0.9008466148479479,0.798444764553985
11,0.000235425,0.6813585799194333,0.7034351291654396,0.6410751935011868,0.680542991087493,0.5568654981707928,0.6929888617817859,0.594972541758344,0.794734832244328,0.6027451615034877,0.601215549548926,0.5571382189069005,0.7079405358599241,0.6126441845159181,0.8363914917885371,0.7354748871103837,0.6309060243004133
12,0.000307289,0.6918949263141756,0.72337135134885,0.6475576309853482,0.6890238537067496,0.5621676642279092,0.7063676891781225,0.6240701577928344,0.7467599140067259,0.6703945028797746,0.5563825528142974,0.5797877474224884,0.6704334184643029,0.6420517492329232,0.9927839650724426,0.7741070852127339,0.6762940678357034
13,0.000232357,0.6894570373223606,0.7351467731645197,0.6301456189652616,0.662878009464098,0.559611977090586,0.6695608717806805,0.6286744986846445,0.6886346857600767,0.70853698949022,0.6288303112918341,0.5555213766111895,0.6234135317278968,0.6473456073994754,0.9297601246921923,0.8768630064243716,0.7288667683708125
14,0.000729326,0.6368571990484936,0.6361018520468097,0.6622961568265129,0.6990383314144208,0.5607671019206298,0.6085418768506253,0.4807556352578864,0.6172368552945308,0.46259345517927675,0.4623781354874743,0.467368690951008,0.606919930874502,0.4763882183411016,0.5567311903508219,0.5839742189519791,0.48665373577711846
15,0.000277489,0.6395519229566563,0.6096765836556676,0.5162616695596614,0.5722904685596726,0.5558640685249273,0.7121669898178974,0.5157877158340921,0.6501381811569148,0.5273479400795151,0.6162886745379575,0.49036291928662723,0.6655474912338648,0.5371254704211016,0.6323060851822968,0.5877045965146908,0.5647751445890334
