row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
5,0.000326409,0.038357379133684255,0.038357379133684255,0.03690164589633578,0.038357379133684255,0.03721988136679896,0.038357379133684255,0.038357379133684255,0.038357379133684255,0.038357379133684255,0.03754940587207593,0.038239482940559504,0.038357379133684255,0.038357379133684255,0.038357379133684255,0.038357379133684255,0.038357379133684255
6,0.000231276,0.037893858133262334,0.036935431619263465,0.035204536519080495,0.03952161313402454,0.03429763444741124,0.03929359580616156,0.039564756217456816,0.039099572837152374,0.039262017171650225,0.035207983747975444,0.037071541722877785,0.03995261837110669,0.03823822445110873,0.039150324441832834,0.03718206540797801,0.039789114074646005
7,0.000235425,0.038287643873961455,0.03762950983493006,0.03567770140235228,0.03846684609300971,0.0345415295171447,0.037975617500293934,0.03802978830998732,0.03857110047543655,0.037691377297042125,0.03597787089043233,0.035677042530556584,0.039899378081767446,0.03616845204116396,0.03813480551569233,0.039994780793618505,0.038468697267089354
8,0.000307289,0.039831191920363704,0.03969892370287066,0.03760155102231784,0.03896569721760871,0.03698998640282794,0.039393582064111074,0.03939114923248353,0.039685530148817386,0.039084277551533216,0.036916387812433824,0.03792558849091708,0.03950846902236481,0.0383973346617317,0.03957792135244721,0.038260972955884785,0.039750778817402035
9,0.000232357,0.03809578836188275,0.03838726295817836,0.035588097993238796,0.03874352615613123,0.034294880218396696,0.03681036276819201,0.03664864142815165,0.03741717780864677,0.035982100355053406,0.034832691145294595,0.03477696006853864,0.0397655775473184,0.03598427402608508,0.0367928694851863,0.0399671240571205,0.037499166826268186
10,0.000729326,0.03297617740060638,0.032712605030825515,0.03832019996683367,0.03220839504845119,0.03949286647690287,0.03898736457928667,0.03914054784343453,0.03793900746866644,0.039160918914660316,0.03981734322062073,0.03989743168928727,0.030853316578753093,0.03947679849888018,0.03857159481450546,0.031047032861502177,0.038403117838396686
11,0.000277489,0.03916802752884714,0.039478238480630756,0.037382397952562776,0.039644760373326475,0.03613194748275342,0.03844530097657661,0.038170460606868045,0.0384664740043978,0.037585859156683186,0.037137623501071776,0.03662487331008124,0.039750205390025696,0.037257442086289116,0.038675928783798566,0.03999972745585869,0.03873958636934326
12,0.000272403,0.03919574818933644,0.03960536170815838,0.0374479798527335,0.03964722131418835,0.03594090977967862,0.039556296298224776,0.03998202808338007,0.039905047462572035,0.03999278317837858,0.037284163400504805,0.03952789565214823,0.03996574802096717,0.03974964082111428,0.0399996222390092,0.03409276486012219,0.039440332241386926
13,0.000267687,0.03908123449578956,0.039612847075705754,0.03748342050904679,0.03907314858201878,0.03587675796633426,0.039926882999884415,0.03992459164463344,0.03987011085783073,0.039999238330325045,0.03674623318844849,0.039364840970055846,0.039785914187573206,0.03954563510694147,0.039873314965962095,0.03445697297561025,0.039878042103460846
14,0.000227534,0.037178381299504855,0.037039263612681526,0.036456377065917575,0.03831923379115226,0.03436412478181548,0.037933283341612736,0.03706430474680087,0.03796320896520322,0.03659631784650841,0.035669651686270405,0.03608636505492284,0.03999970066493994,0.036055336221882534,0.037519855479179055,0.03993199322660835,0.03806529404310377
