TRUE,Model 16,Model 15,Model 14,Model 13,Model 12,Model 11,Model 10,Model 9,Model 8,Model 7,Model 6,Model 5,Model 4,Model 3,Model 2,Model 1
0.000231276,0.000248983,0.000195595,0.000169502,0.000290352,0.000341004,0.00040575,0.000470428,0.000317703,0.000205205,0.000325781,0.000257117,0.000527207,0.000371816,0.000423669,0.000325992,0.000322656
0.000235425,0.000398777,0.000293443,0.000226903,0.000422905,0.000316713,0.000511368,0.000439136,0.00043691,0.000251313,0.0004484,0.000330527,0.000511869,0.000342727,0.000386226,0.000320783,0.000341907
0.000307289,0.000347047,0.000264885,0.000161046,0.000385052,0.000353141,0.000472195,0.000512758,0.000353182,0.000284641,0.000407561,0.000318125,0.000502259,0.000334342,0.000378532,0.000303345,0.000331573
0.000232357,0.000298788,0.000206441,0.000183619,0.00037878,0.00040842,0.000514349,0.000401414,0.00031618,0.00033472,0.000401613,0.000354062,0.000506857,0.000361237,0.00039974,0.000293705,0.000333922
0.000729326,0.000670223,0.000465449,0.000512116,0.000699419,0.00043092,0.000726675,0.000742446,0.000741755,0.000416635,0.000686769,0.000428626,0.000504771,0.000324831,0.000361872,0.000392289,0.000391359
0.000277489,0.000497632,0.000459559,0.000397013,0.000550184,0.000358345,0.000660122,0.000417918,0.000570775,0.000375533,0.000596647,0.000312965,0.000513715,0.000484648,0.000595552,0.000427032,0.000388068
0.000272403,0.000178421,0.000163451,0.000128042,0.000263807,0.000316626,0.000370154,0.000439399,0.000146505,0.000242773,0.000271246,0.000128447,0.0005165,0.000354268,0.000406218,0.000412799,0.000400452
0.000267687,0.000267543,0.000106282,0.000204557,0.000319224,0.000309775,0.000342784,0.000481832,0.000318855,0.00022285,0.00032908,0.000168871,0.000528038,0.000370519,0.000406559,0.000388741,0.000369016
0.000227534,0.000342882,0.000225879,0.000229633,0.000395318,0.000336211,0.000490067,0.000471858,0.000389431,0.000268356,0.000458633,0.000294198,0.000520507,0.00034767,0.000400653,0.000347463,0.000339258
0.000283867,0.000321313,0.000216876,0.000165805,0.000356817,0.000342142,0.000440298,0.000471961,0.000349785,0.000231161,0.000372959,0.000266484,0.000488407,0.000326451,0.000382113,0.000328679,0.000331751
0.000192394,0.000183812,0.000110217,0.000132563,0.00024658,0.000364338,0.000390755,0.000440215,0.000231584,0.000202593,0.000282513,0.000237855,0.000508411,0.00036522,0.000381775,0.00033216,0.000374708
0.000216325,0.00032684,0.000158228,0.00024664,0.000371453,0.000330418,0.000456482,0.000462631,0.000385906,0.00023078,0.000385597,0.000289803,0.000507069,0.000333339,0.00033648,0.000299493,0.000344712
0.000269344,0.000368224,0.000254338,0.000221182,0.000412725,0.000303991,0.000486717,0.000438711,0.000410538,0.00027095,0.000437018,0.000321396,0.000507885,0.000332078,0.000340871,0.00029111,0.000322218
0.000241109,0.000295049,0.000229181,0.000159755,0.000358666,0.000304592,0.000452992,0.000413903,0.000343164,0.000262598,0.000384535,0.000294819,0.000507241,0.000365012,0.000360382,0.000272912,0.000308393
0.000220038,0.000296055,0.000187382,0.000172302,0.000352972,0.000316746,0.00045217,0.000418745,0.000332191,0.000248547,0.000378028,0.0002809,0.000504574,0.000348207,0.000345415,0.000255548,0.000294914
0.000250804,0.000340183,0.000223348,0.000212974,0.000397495,0.00033503,0.000498399,0.000471847,0.000381846,0.000272034,0.000425418,0.000303175,0.000511146,0.000347888,0.000331468,0.000244095,0.00028957
0.000388265,0.000380704,0.000278885,0.000244505,0.000437756,0.000344753,0.000541269,0.000519573,0.000430877,0.000298465,0.000467916,0.000324645,0.000509659,0.000347607,0.000346888,0.000222045,0.000271076
0.000395051,0.000365493,0.000265683,0.000258371,0.000421814,0.000342202,0.000529321,0.000555164,0.000429126,0.00029296,0.00045418,0.000309405,0.000506819,0.000453813,0.00041277,0.00033775,0.000359902
0.000200025,0.000315984,0.000202384,0.000223028,0.000375586,0.000330023,0.000483139,0.000391156,0.000366235,0.000273622,0.000403122,0.000273275,0.000511086,0.000461536,0.000424002,0.000336343,0.000386877
0.000224536,0.000321363,0.000210906,0.00019421,0.000383748,0.000335436,0.000483967,0.000437813,0.000343023,0.000284521,0.00039988,0.000285273,0.000518099,0.000348284,0.000337957,0.000312555,0.000363411
0.000294604,0.000351488,0.000249048,0.000232246,0.000417426,0.000345458,0.000522365,0.000492119,0.000391781,0.000301864,0.000439381,0.000319361,0.000517069,0.000354525,0.00034643,0.000290345,0.00033507
0.000311191,0.000300512,0.000199421,0.000220051,0.000366572,0.000337615,0.000480601,0.000492748,0.000336945,0.000263495,0.00040207,0.000260885,0.00050269,0.00039627,0.000378215,0.00026226,0.000310187
0.000275364,0.000248618,0.000145423,0.000178772,0.00031391,0.000326808,0.00041077,0.000469453,0.000294711,0.000220786,0.000349389,0.00017864,0.000500723,0.000416866,0.000381208,0.000254718,0.000311567
0.000274089,0.000322978,0.000223505,0.000215,0.000384096,0.00033155,0.000465717,0.000448437,0.000391732,0.000252369,0.000424575,0.000216563,0.000513381,0.000385476,0.000360314,0.000298975,0.000322455
0.000348777,0.000405906,0.000306006,0.000256452,0.000453854,0.000328128,0.000527133,0.000476341,0.000472259,0.000291734,0.000488682,0.000274932,0.000513891,0.000372572,0.000363762,0.000266422,0.000298424
0.000301033,0.000325855,0.000239966,0.000205488,0.000385749,0.000316844,0.000467643,0.000442216,0.000386029,0.000271868,0.000413839,0.000239822,0.000509723,0.000393833,0.000401974,0.000300386,0.000303603
0.00027018,0.000284037,0.000188155,0.000180923,0.000357313,0.000321461,0.000438083,0.000429615,0.000336452,0.00025984,0.000379895,0.000233737,0.000509029,0.000401819,0.000382572,0.000342389,0.000314754
0.000213305,0.0003251,0.000223297,0.000197258,0.00040177,0.000330876,0.000492703,0.000438634,0.00036798,0.000291321,0.000421624,0.00030785,0.000513232,0.000367998,0.000363659,0.000410159,0.000345746
0.000309103,0.000327463,0.000232105,0.000175298,0.000397942,0.000325493,0.000491259,0.000495871,0.000360991,0.000289675,0.000413041,0.000304673,0.000511865,0.000319485,0.000335843,0.00037287,0.000323447
0.000246283,0.000272502,0.000194662,0.000131713,0.000343715,0.000298749,0.000437437,0.000455121,0.000330194,0.000248622,0.000368651,0.000231051,0.000505757,0.000355511,0.000378469,0.000350728,0.00031746
0.000218886,0.000287988,0.000221049,0.000150093,0.000360679,0.000293155,0.000461162,0.000416751,0.000332735,0.000249162,0.000391766,0.000242464,0.000505779,0.000343676,0.000346458,0.000343804,0.000300816
0.00034898,0.000358668,0.000267076,0.000226803,0.000418363,0.000294482,0.000501701,0.00046724,0.000403457,0.000272283,0.000441008,0.00029176,0.000509423,0.000340091,0.000330584,0.000339957,0.000287372
0.000307705,0.000321733,0.000239164,0.000246642,0.000386868,0.000295793,0.00047454,0.000427486,0.000396595,0.000258265,0.000426476,0.0002766,0.000511279,0.000385254,0.000390194,0.000368811,0.000292813
0.000398851,0.000354565,0.00026963,0.000274519,0.000407693,0.000317594,0.000467979,0.000516567,0.000437468,0.0002438,0.000437608,0.00027199,0.000506058,0.000394165,0.000378342,0.000330076,0.000273482
0.000251213,0.000312659,0.000265684,0.000219705,0.000383399,0.000325378,0.00047196,0.000426987,0.000390621,0.000245389,0.00041277,0.000316592,0.000514196,0.000420198,0.000422955,0.000312968,0.000274757
0.000207157,0.000267328,0.000192947,0.000154653,0.00034204,0.000305634,0.000405031,0.000431678,0.000324629,0.000222459,0.000352092,0.000303983,0.000516708,0.000344632,0.000360418,0.000286399,0.000257733
0.000199072,0.00017364,0.00010631,7.81E-05,0.000249837,0.000270976,0.000323495,0.000421358,0.000221501,0.000184238,0.000262627,0.000247328,0.000511813,0.000324359,0.000340805,0.000277013,0.000267231
0.000169623,0.000139841,8.01E-05,8.37E-05,0.000222823,0.000260123,0.000338478,0.000411835,0.000192779,0.000178575,0.000247082,0.000249101,0.000508075,0.00032992,0.000329599,0.000251155,0.000251627
0.000191593,0.000203386,0.00011182,0.000119647,0.000268607,0.000259081,0.000385313,0.000418804,0.000242676,0.000189093,0.000292371,0.000273917,0.000498724,0.000293115,0.000309438,0.000253874,0.000284694
7.97E-05,0.000245387,0.000159702,0.000139389,0.000301677,0.000283136,0.000414695,0.000317413,0.000292673,0.000215242,0.000332523,0.000291057,0.000503909,0.000320847,0.000306671,0.000266637,0.000346526
0.000470403,0.000368772,0.000287476,0.000211388,0.00040735,0.00031307,0.000498165,0.000557897,0.000409424,0.00027022,0.000424488,0.000338455,0.000504183,0.000249964,0.000247989,0.000244865,0.000319514
0.000227265,0.000379208,0.000312124,0.000244105,0.0004374,0.000278997,0.000542135,0.000417823,0.000471079,0.000295042,0.000470196,0.000374739,0.000505277,0.000383905,0.000429031,0.000228188,0.000301225
0.000192915,0.000309211,0.000233205,0.000178605,0.000371874,0.000252593,0.000455856,0.000404459,0.000324348,0.000253123,0.000386624,0.000306076,0.000506306,0.000351287,0.000327357,0.000214384,0.000286787
0.000196619,0.00017926,0.000108072,9.98E-05,0.000231802,0.000234948,0.000322688,0.000438431,0.000200936,0.000183874,0.000247433,0.000197401,0.000517355,0.00032724,0.000313078,0.000229848,0.000280074
0.000175555,0.000120397,5.58E-05,8.96E-05,0.000185537,0.000242082,0.000319226,0.000439268,0.000164498,0.000156117,0.000229048,0.000174321,0.000518586,0.000329388,0.000313907,0.0002102,0.00026307
0.000140218,0.000217934,0.000114133,0.000122539,0.000261649,0.000244904,0.000359292,0.000414752,0.000257256,0.000165049,0.000290522,0.000196823,0.000494328,0.000328295,0.000308913,0.000189261,0.000246872
0.000246857,0.000241324,0.000183094,0.000138896,0.00028283,0.000280024,0.000384964,0.000489885,0.00028905,0.000197187,0.000313206,0.000202459,0.000504444,0.000308852,0.000276171,0.000188454,0.000257272
0.000106657,0.000171811,0.000120006,0.000113472,0.000231462,0.000249412,0.000359447,0.000369981,0.000219994,0.000189887,0.000265329,0.000181338,0.000505135,0.000315308,0.00032149,0.000194296,0.000248529
0.000200145,0.000210839,9.86E-05,0.000154615,0.000262516,0.000221406,0.000354594,0.000412202,0.000237944,0.000186706,0.000276908,0.000169567,0.000503769,0.000285986,0.000256066,0.000199355,0.000275807
0.000190895,0.000239623,0.000136244,0.00017056,0.00028529,0.000209247,0.000385865,0.000406112,0.000280163,0.000197763,0.000310571,0.000171288,0.000507374,0.000340459,0.00029525,0.000180428,0.000258001
0.000250014,0.00028974,0.00020947,0.000183721,0.000333847,0.00023589,0.000441597,0.000419285,0.000329848,0.000225114,0.000361479,0.000197719,0.00050596,0.000342593,0.000291863,0.000167601,0.000244849
0.00033548,0.000343488,0.000265055,0.000177293,0.000385635,0.000262636,0.00048848,0.000540133,0.000371765,0.000267153,0.000406014,0.000260591,0.000502756,0.000357315,0.000321924,0.000164379,0.000233362
0.000304085,0.000364534,0.000273013,0.000180128,0.000417072,0.000276198,0.000516707,0.000477161,0.000406179,0.000299093,0.000443421,0.000321084,0.000511835,0.000414547,0.000363316,0.000209193,0.00025525
0.000293488,0.000350989,0.000239524,0.000158066,0.0003924,0.000264772,0.000482699,0.000513756,0.000376529,0.000277426,0.000418441,0.00030981,0.000511153,0.000409849,0.000360596,0.000190128,0.000240375
0.000284384,0.00030519,0.000208926,0.000161236,0.000338408,0.000274052,0.000427125,0.000442674,0.000351167,0.00023584,0.000363399,0.00027163,0.000516159,0.000407302,0.000360311,0.000178537,0.000231795
0.000238352,0.000289082,0.000211712,0.000167133,0.000330704,0.000301592,0.000441579,0.000392661,0.000330971,0.000222866,0.000353993,0.000309,0.000513518,0.000386602,0.000360922,0.000180476,0.000224104
0.0003284,0.000362415,0.000254266,0.000197757,0.000411713,0.000352392,0.000529881,0.000477815,0.000382634,0.000258591,0.000418403,0.000433225,0.000508157,0.000367803,0.000339467,0.000168636,0.000216139
0.000357652,0.000431371,0.000289474,0.000243878,0.000480367,0.000390205,0.000587399,0.000522103,0.000462532,0.000291362,0.000486455,0.000518442,0.000508747,0.000424459,0.000377879,0.00019278,0.000321221
0.00033687,0.000381792,0.000249414,0.000221433,0.000425006,0.000380945,0.000533598,0.000531431,0.00039972,0.00026051,0.000443837,0.000460502,0.000508365,0.000427671,0.000394172,0.00025735,0.000348896
0.000389177,0.000324134,0.000197977,0.000210154,0.00035982,0.000346048,0.000445125,0.000561227,0.000345673,0.00021554,0.000382169,0.000335681,0.000512307,0.000424689,0.000388635,0.000279413,0.00033858
0.000364098,0.000404617,0.000272226,0.000306418,0.000435944,0.000344674,0.000481395,0.000485835,0.000463067,0.000251469,0.000473175,0.000302853,0.000517488,0.000466527,0.000417842,0.000363346,0.000381109
0.000470157,0.000607821,0.000489266,0.000452735,0.000632108,0.000423603,0.000649815,0.000548912,0.000653967,0.000375711,0.000663084,0.000403216,0.000513624,0.00045761,0.000414907,0.000333284,0.000354807
0.000764052,0.000641101,0.000553284,0.00045939,0.000707889,0.000529121,0.000823041,0.000690365,0.000613112,0.000504377,0.000718287,0.000559057,0.000514432,0.000514872,0.000470158,0.000668507,0.000699144
0.00066204,0.000791769,0.00055958,0.000596818,0.00086231,0.000573773,0.00096961,0.00058534,0.000810861,0.000589935,0.000848677,0.000674324,0.000517786,0.000679676,0.000617629,0.000733165,0.000683694
0.001333467,0.001083816,0.000826195,0.00080701,0.001074145,0.000596458,0.001083237,0.001072582,0.001130244,0.000627691,0.001066936,0.00067288,0.000526937,0.000583354,0.000594305,0.000636808,0.00060763
0.000340957,0.00072965,0.000700436,0.000569774,0.000756859,0.000512787,0.000871744,0.000441299,0.000822721,0.000510345,0.000825031,0.000535029,0.000554304,0.000591535,0.000935862,0.000647772,0.000720884
0.000461253,0.000287666,0.000241047,0.000153692,0.000356613,0.00049014,0.00045497,0.00060114,0.000142387,0.000313631,0.000348877,0.000378073,0.000554311,0.000462953,0.000515081,0.000597455,0.000643969
0.000434714,0.000308136,2.17E-05,0.000184061,0.00033402,0.000483275,0.000318768,0.000551474,0.000325123,0.000232957,0.000320633,0.000390466,0.000548224,0.000498789,0.00056788,0.000732243,0.00069162
0.000397934,0.000523572,0.000291911,0.000372579,0.000532977,0.000554913,0.000612921,0.000488107,0.0005853,0.000321726,0.000619117,0.000533964,0.000519226,0.000496535,0.0005424,0.000636137,0.000614975
0.000784569,0.000676433,0.000542634,0.000453649,0.000653016,0.000579755,0.000718249,0.000767321,0.000695233,0.00037191,0.000659608,0.000557304,0.000473945,0.000458024,0.000514694,0.000662689,0.000793751
0.000349992,0.000432318,0.000372428,0.000399639,0.000471539,0.00055589,0.000599841,0.000439676,0.000501058,0.00033409,0.000506312,0.000473597,0.000522066,0.000499182,0.000656535,0.000737888,0.000772162
0.000431481,0.000440057,0.00021963,0.000393978,0.000470035,0.000461781,0.000519745,0.00056006,0.000417174,0.000271281,0.000470866,0.000391958,0.000517421,0.000489638,0.00047395,0.000655055,0.000689507
0.000358562,0.000429303,0.000236213,0.00036825,0.000441038,0.000415879,0.000505585,0.000471219,0.00043956,0.000279734,0.00046473,0.000372023,0.000529828,0.000532869,0.000508902,0.000583881,0.000618398
0.000386208,0.000447014,0.000320971,0.000354985,0.000457283,0.000422966,0.000505753,0.00052119,0.000490092,0.000297035,0.000491554,0.000351493,0.000520062,0.000497838,0.000474987,0.000552953,0.000600928
0.000440872,0.000392909,0.000328983,0.000235727,0.000418979,0.000447505,0.00051012,0.000561354,0.000377542,0.000304392,0.000439194,0.000384109,0.000496657,0.000490616,0.000486474,0.000543162,0.000550986
0.000426262,0.000486815,0.000362377,0.00035908,0.000528125,0.000511869,0.00064204,0.000560517,0.000512095,0.000357103,0.000541106,0.000518471,0.000515422,0.000567649,0.000493442,0.000631748,0.000570107
0.000711161,0.000631311,0.000448129,0.000483646,0.000639861,0.000510649,0.000736497,0.000713903,0.000631663,0.00038565,0.000652127,0.000568082,0.000512231,0.000551133,0.000492129,0.000741875,0.000606866
0.000441943,0.000546114,0.000433829,0.000475484,0.000565794,0.000477542,0.000686231,0.000493011,0.000586803,0.000372993,0.000593934,0.000508663,0.000519618,0.000706817,0.000630448,0.000682146,0.000574773
0.000610088,0.000534467,0.000440487,0.000441684,0.000558063,0.00046841,0.000670025,0.000595479,0.000514136,0.00037742,0.000563404,0.000508961,0.000521673,0.000552467,0.000522148,0.000736163,0.00056989
0.00060561,0.000612717,0.000469535,0.000484062,0.000628572,0.000457188,0.000693232,0.000646356,0.000643611,0.000404981,0.000629138,0.000570168,0.000530072,0.000616594,0.000606959,0.000678999,0.000545812
0.000412758,0.000528773,0.00040834,0.00040895,0.000559546,0.000459321,0.000645252,0.000555396,0.000535005,0.000380505,0.000593896,0.000532987,0.000527145,0.000629196,0.000615351,0.000803812,0.000600034
0.000462379,0.000461143,0.000336761,0.000369038,0.000480157,0.000477642,0.000559691,0.000640854,0.000433864,0.000321398,0.000487036,0.000438737,0.00051363,0.000531417,0.00053349,0.000803804,0.000566055
0.000467644,0.000461455,0.000358226,0.000461385,0.0004909,0.000507157,0.000620184,0.000585402,0.000476512,0.000320484,0.000516703,0.000442443,0.000526545,0.000558965,0.000542564,0.000737878,0.000512837
0.000629082,0.0006485,0.000513218,0.000606528,0.000646008,0.000506587,0.00071802,0.000667768,0.00068653,0.000347225,0.000660446,0.000471704,0.000510683,0.000577602,0.000546887,0.000679842,0.000495539
0.000368566,0.000488343,0.000466196,0.000430552,0.000516837,0.000510089,0.00065743,0.000510594,0.000477793,0.000346121,0.00055314,0.000471714,0.000510208,0.000667678,0.00061756,0.000721246,0.000493526
0.000376008,0.000438736,0.000352507,0.000352954,0.000468534,0.00053047,0.000602609,0.000545279,0.000405947,0.000335046,0.000462878,0.000489691,0.000521258,0.000537019,0.000491953,0.000630419,0.000445426
0.00055936,0.000556689,0.000399812,0.000415144,0.00054222,0.000505367,0.000609303,0.00060507,0.000573789,0.000323787,0.00054007,0.000486139,0.000522822,0.000540387,0.000490879,0.000900986,0.000663061
0.00039618,0.000458123,0.000418998,0.000344399,0.000458719,0.000460759,0.000543494,0.000574606,0.00050027,0.000287152,0.000497428,0.000413988,0.000514846,0.000570044,0.00056718,0.000929547,0.000640676
0.000294633,0.000328107,0.000324725,0.00023478,0.000347388,0.000442129,0.000445466,0.000469532,0.000308175,0.000242919,0.000361787,0.000362069,0.000504476,0.000487595,0.000494823,0.000809042,0.000572142
0.000239248,0.000342256,0.000269937,0.000263266,0.000362857,0.000463166,0.000453837,0.000502585,0.000332909,0.000248886,0.000363191,0.000405023,0.000522098,0.000388119,0.000433542,0.000750987,0.000562681
0.000296324,0.000406989,0.00030709,0.000267755,0.000421321,0.000462009,0.000510352,0.000517321,0.000391315,0.00027282,0.00042899,0.000447822,0.000516203,0.000372686,0.000401895,0.000679901,0.000522524
0.000283075,0.000361172,0.000309912,0.000189195,0.000385075,0.000438286,0.000518634,0.000500982,0.000330461,0.000270808,0.000388478,0.00044203,0.000499454,0.000392282,0.000421189,0.000623881,0.000474292
0.000486685,0.000428116,0.000358676,0.000292717,0.000421816,0.000419541,0.000522298,0.000569944,0.000448873,0.000245934,0.000417695,0.000396488,0.000503104,0.000356761,0.00039755,0.000663851,0.000471983
0.000323922,0.000293333,0.000275946,0.000237092,0.000294556,0.000355267,0.000459395,0.000465769,0.000317979,0.000170188,0.000327938,0.000294201,0.000510057,0.000486295,0.000489507,0.000928412,0.00067731
0.000263047,0.000243571,0.000200296,0.000208928,0.000251954,0.000336233,0.000420412,0.000463408,0.000264803,0.00012545,0.000265013,0.000243458,0.00051521,0.000367433,0.000421071,0.000898521,0.000757667
0.000240074,0.000374333,0.000310836,0.000280556,0.000377818,0.000375356,0.000520885,0.000357342,0.000407876,0.000190737,0.000381133,0.000361095,0.000519053,0.000345117,0.000395623,0.000819526,0.000707318
0.00096234,0.000566716,0.000526249,0.000401214,0.000566903,0.000445488,0.000675621,0.00087154,0.000616437,0.000296982,0.00054558,0.000509397,0.000515257,0.000343738,0.000381798,0.000712397,0.000629387
0.000287069,0.000499524,0.000475073,0.000356535,0.000525143,0.000402016,0.000622834,0.000484603,0.000624478,0.000295227,0.000527566,0.000507675,0.000500942,0.000650025,0.00072643,0.000705719,0.000583994
0.0002406,0.00039906,0.000397212,0.00022384,0.00043987,0.000424854,0.000481596,0.00047535,0.000338623,0.00027049,0.000394039,0.000455058,0.000515287,0.000365436,0.000428993,0.000656851,0.000529645
0.000488879,0.000315497,0.000298926,0.000181131,0.000353373,0.000419381,0.000404079,0.000688266,0.000258791,0.000278667,0.000283385,0.000459896,0.000540849,0.000343554,0.000401206,0.000672567,0.000506804
0.000338661,0.000334837,0.00025498,0.000270848,0.00039235,0.000397237,0.00049067,0.000521922,0.000332453,0.000314599,0.000382175,0.000481593,0.000525816,0.000469951,0.000518153,0.000603608,0.000458501
0.000411061,0.000700733,0.000566197,0.000519406,0.000702298,0.000445861,0.000721316,0.000483066,0.000695861,0.000414378,0.000680657,0.000536562,0.000480182,0.000389346,0.000457183,0.000565519,0.000453836
0.001297147,0.000962466,0.001007375,0.000756764,0.000955915,0.000601727,0.001025217,0.001007616,0.000993416,0.000596909,0.00094634,0.000688746,0.000519667,0.000462516,0.000458538,0.000520123,0.000430017
0.00067907,0.000871492,0.000885913,0.00075103,0.000915582,0.000553272,0.001034433,0.0005735,0.000971881,0.000566932,0.000942236,0.000708812,0.000528983,0.00091951,0.000892258,0.000624808,0.000479369
0.00080158,0.000718738,0.000608687,0.000574521,0.000751427,0.000533247,0.000784687,0.00068229,0.000660148,0.000418932,0.000732586,0.000531883,0.000531016,0.000647382,0.000654131,0.000649257,0.000466972
0.000633772,0.000436445,0.000367803,0.000383255,0.000463179,0.000519197,0.000576196,0.000598963,0.000443239,0.000323932,0.000475401,0.000415833,0.000578958,0.000726167,0.000724528,0.000660843,0.000450385
0.000452466,0.000391247,0.000305996,0.000354011,0.000422184,0.000497286,0.000594012,0.000546869,0.00041026,0.00030773,0.000458051,0.000442702,0.000561644,0.000597343,0.000668272,0.000685595,0.000443857
0.000370363,0.000482478,0.000356458,0.000324679,0.000476978,0.000482733,0.000576436,0.000593826,0.000464311,0.000309404,0.000469831,0.000461542,0.000500933,0.000498459,0.000594122,0.000883625,0.000580765
0.000350916,0.000480349,0.000431273,0.000353688,0.000485935,0.000566286,0.000582863,0.000566855,0.000504025,0.000349775,0.000491358,0.000488887,0.000520908,0.000446332,0.000512599,0.000772299,0.000522704
0.000340516,0.000557528,0.000478556,0.000405785,0.000551328,0.000558727,0.000609136,0.000537028,0.0005593,0.000324784,0.000540144,0.000501447,0.000502446,0.000428163,0.000486094,0.000718544,0.000519621
0.000421368,0.000512643,0.000452608,0.000377003,0.000513081,0.000529509,0.000568326,0.000525831,0.000489659,0.000276071,0.000491311,0.000430251,0.000502436,0.000414623,0.00045799,0.000625081,0.000468477
0.000406612,0.000351305,0.000322069,0.000269597,0.000370745,0.000468012,0.000483252,0.000478113,0.00033328,0.000235268,0.000376706,0.000308791,0.000508442,0.000400418,0.000482573,0.000804875,0.000583936
0.000271122,0.000355972,0.000290817,0.000278723,0.000376756,0.00043239,0.000505024,0.000434463,0.000357439,0.000270437,0.000399287,0.00028987,0.000512406,0.000457932,0.000475338,0.000730148,0.00054599
0.000388889,0.00051076,0.000424685,0.000372832,0.000508467,0.000445363,0.000614069,0.000573146,0.00051422,0.000339535,0.000522455,0.000338144,0.000515921,0.000362682,0.000412648,0.000697554,0.00057483
0.000563518,0.000520958,0.000473594,0.000379743,0.000521887,0.000457806,0.000639716,0.000639009,0.000536851,0.000349434,0.000535914,0.000320378,0.000515967,0.000453709,0.000465289,0.000607197,0.000515955
0.00030592,0.000431935,0.000380887,0.000348902,0.000458289,0.000449545,0.000571132,0.000478819,0.000456875,0.000305625,0.000478637,0.000289348,0.000508301,0.000467536,0.000551143,0.000548653,0.000474652
0.000307223,0.000422474,0.000341036,0.000342027,0.000449527,0.00046021,0.0005194,0.000505588,0.000390032,0.000295032,0.00044972,0.000341422,0.000512917,0.000393185,0.000435952,0.000510734,0.000456179
0.000428181,0.000411534,0.000332494,0.000335414,0.000437295,0.000442786,0.000511754,0.000546388,0.000405946,0.000298064,0.000432156,0.000407232,0.000525771,0.00037802,0.000431802,0.000477597,0.000417906
0.00031227,0.000373284,0.000289409,0.000279757,0.000401294,0.000393268,0.000509786,0.000459992,0.000388859,0.00026495,0.000414247,0.000410427,0.000512662,0.00046758,0.000492458,0.000419232,0.000380857
0.000357663,0.000419073,0.000320198,0.000270977,0.000416671,0.000387632,0.000500942,0.000539018,0.00042287,0.000240896,0.000420192,0.000390923,0.000500814,0.000379828,0.00043414,0.000402444,0.000354607
0.000401453,0.000361247,0.000310228,0.000242346,0.000372282,0.00040427,0.000498905,0.00050205,0.000369164,0.000244162,0.000395713,0.000390054,0.00051671,0.0004061,0.000443556,0.000397682,0.000389311
0.000467708,0.000398544,0.000293,0.00030055,0.000429102,0.00040154,0.000541183,0.000549878,0.000422771,0.000274307,0.000452898,0.000416708,0.000514593,0.000417267,0.000468191,0.000466889,0.000411486
0.000406603,0.000532223,0.000389364,0.00041482,0.000565706,0.00041849,0.000655781,0.000557414,0.000555872,0.000362216,0.000589596,0.000504221,0.000509801,0.000440418,0.00050415,0.00055136,0.000444777
0.000801973,0.000706015,0.00057943,0.00055949,0.00072626,0.000470408,0.000799419,0.000728037,0.000728724,0.000468999,0.000733324,0.000605887,0.00051864,0.000451681,0.000477684,0.000542308,0.000417423
0.000549382,0.000689064,0.00059267,0.000555428,0.000726366,0.000456198,0.000824335,0.000588085,0.000748653,0.000484267,0.000746392,0.000626138,0.000522063,0.000625364,0.000673111,0.000544435,0.000398376
