TRUE,Model 16,Model 15,Model 14,Model 13,Model 12,Model 11,Model 10,Model 9,Model 8,Model 7,Model 6,Model 5,Model 4,Model 3,Model 2,Model 1
0.000417264,0.000556305,0.00037666,0.000574984,0.000657956,0.000290752,0.00067872,0.000596985,0.000616487,0.000468277,0.000522396,0.000561355,0.000597448,0.000491614,0.000545995,0.000570162,0.000465593
0.00042912,0.000461229,0.000293191,0.000507359,0.000582963,0.000246577,0.000594361,0.000634999,0.000541765,0.000422113,0.00045065,0.000480921,0.000597157,0.000536194,0.00053838,0.000566208,0.000441761
0.000453281,0.000443678,0.000279335,0.000463066,0.000545434,0.000235398,0.000589122,0.000660649,0.000484613,0.000427032,0.000431569,0.000481396,0.000607434,0.000655748,0.00062588,0.000563843,0.000425155
0.000471883,0.000513456,0.000340337,0.000500794,0.000602379,0.000255622,0.000670652,0.000600247,0.000578184,0.000484847,0.000507431,0.000567686,0.000613789,0.000621401,0.000617217,0.000571463,0.000497744
0.000428477,0.00053404,0.000352632,0.000529485,0.000630499,0.000287001,0.000695353,0.000624731,0.000582587,0.000488037,0.000529088,0.000595745,0.000619833,0.000628255,0.000620699,0.000546589,0.000466823
0.00048332,0.000444776,0.000272164,0.000456722,0.000553025,0.000289153,0.000592923,0.000586431,0.000464363,0.000432908,0.000447216,0.000521575,0.00060341,0.000554793,0.000606272,0.000527835,0.000466337
0.000294581,0.000426205,0.000227541,0.000423634,0.000520017,0.000272857,0.000555371,0.000559571,0.000456261,0.000412159,0.000420493,0.000494036,0.000610668,0.000573612,0.000608529,0.000720773,0.000600315
0.000499228,0.000449424,0.000242046,0.000426397,0.00053771,0.000251322,0.000560354,0.00058479,0.000488809,0.000420785,0.000446036,0.000506398,0.000601945,0.000534151,0.000576442,0.000665815,0.000571822
0.000360566,0.000395417,0.000209062,0.000388476,0.000492928,0.000237613,0.000488365,0.000606307,0.00043321,0.000372995,0.000383422,0.000443793,0.000602522,0.000518439,0.000571008,0.000662281,0.000539544
0.000310322,0.000297571,0.000126885,0.000316612,0.000400777,0.000239249,0.000379567,0.000530732,0.000308405,0.000305631,0.000281083,0.000349994,0.00060126,0.000475859,0.000560495,0.000621954,0.000529235
0.000303503,0.000322333,0.000136388,0.00031474,0.000407929,0.000277656,0.000402977,0.000510549,0.000311064,0.000323965,0.000301703,0.000381371,0.000601659,0.000493493,0.000572808,0.00056699,0.000485724
0.000351825,0.000420266,0.000203893,0.000381428,0.000497687,0.000316746,0.000508907,0.000530291,0.000449981,0.000405338,0.000407588,0.000484796,0.000598189,0.000406869,0.000540999,0.000520367,0.000448812
0.000278723,0.000433813,0.000233115,0.000410525,0.000525876,0.000321755,0.000538504,0.000539679,0.000468038,0.000434707,0.000424742,0.000503196,0.000598966,0.000514691,0.00056523,0.00050629,0.000424374
0.00034036,0.000393701,0.000230103,0.000405192,0.000504228,0.000296214,0.000517014,0.000582179,0.000440496,0.00042142,0.000390791,0.000466968,0.000594474,0.000456505,0.000541553,0.000468478,0.000401517
0.000214194,0.000414879,0.000246472,0.000416227,0.000516856,0.000273268,0.000557325,0.000534144,0.000464336,0.000407909,0.000407709,0.000466578,0.000599331,0.000435065,0.000524683,0.000437964,0.000391881
0.00032517,0.000418318,0.000243385,0.000396275,0.000515386,0.000257423,0.000573989,0.000498984,0.000473143,0.000393484,0.000421109,0.000451455,0.000586213,0.000384554,0.000504931,0.00042361,0.000371326
0.000538957,0.000403331,0.000226063,0.000410532,0.000514149,0.000267367,0.000566694,0.000611631,0.000482975,0.000380766,0.000414003,0.00041595,0.000590835,0.000409013,0.000515247,0.000402013,0.000369979
0.000313078,0.000467068,0.000291147,0.000509517,0.00059317,0.000313345,0.000634286,0.000487965,0.000555052,0.000434953,0.000489055,0.000466512,0.000588213,0.000362345,0.000486391,0.000373212,0.000348934
0.00048748,0.000633782,0.000450294,0.000647611,0.000743656,0.000378209,0.000805211,0.000621179,0.000719403,0.000539249,0.000653415,0.000616499,0.000587836,0.000404063,0.000489676,0.000351911,0.000338324
0.001176001,0.000718676,0.000523028,0.000711311,0.000813937,0.000403282,0.000898437,0.000979393,0.000835109,0.000589117,0.00074179,0.000688682,0.000583876,0.00034563,0.000467685,0.000348586,0.000361609
0.000528309,0.000637588,0.000448032,0.000663109,0.000740853,0.000380524,0.000830555,0.000694727,0.000732074,0.00052963,0.000659118,0.000601746,0.000585979,0.000372047,0.000480025,0.000332062,0.000355814
0.000463758,0.000528813,0.000364823,0.000581366,0.000648039,0.0003351,0.000730661,0.000620824,0.000592909,0.0004605,0.000552103,0.000492966,0.000587495,0.000421004,0.000519275,0.000370515,0.000363516
0.000466038,0.000509294,0.000329809,0.000552442,0.000628427,0.000274801,0.000710104,0.000645288,0.000602944,0.000459272,0.000536732,0.000467627,0.000596729,0.000444697,0.000500499,0.000345893,0.000349364
0.000249623,0.000470985,0.000289434,0.00049451,0.000579693,0.000219672,0.000666397,0.000546884,0.000509712,0.000455495,0.000496684,0.000445964,0.000596976,0.000524207,0.000531807,0.000439752,0.00039444
0.000210905,0.000389945,0.000268546,0.00041436,0.000490253,0.000210989,0.000575716,0.000525523,0.000368955,0.000412197,0.000397653,0.000396474,0.000614205,0.000758364,0.000693491,0.000526956,0.000435559
0.000225738,0.000364992,0.00025749,0.000422576,0.000482766,0.000224249,0.00054529,0.000528538,0.000431744,0.000400533,0.000384684,0.000392495,0.00063477,0.000576946,0.000652323,0.000579276,0.000448076
0.000279406,0.0003765,0.000250196,0.000409017,0.000485292,0.000233559,0.000535057,0.000593907,0.000390638,0.00040476,0.000400495,0.000411822,0.000628938,0.000433532,0.000638653,0.000527295,0.000416397
0.000262254,0.000344787,0.000215627,0.000337815,0.00043283,0.000228114,0.00046024,0.00057767,0.000332226,0.000399441,0.000362296,0.000393518,0.000604383,0.000493264,0.000654131,0.000481979,0.000392804
0.000331698,0.000312505,0.000150878,0.000346004,0.000404541,0.000217661,0.000405207,0.000556693,0.000370399,0.000375792,0.000330462,0.000350295,0.000617351,0.000439914,0.000609311,0.00044052,0.000372007
0.000222198,0.000273911,0.000121063,0.00033557,0.00037901,0.000215933,0.000359775,0.000483587,0.000286495,0.000348851,0.000304383,0.000305832,0.000591422,0.000360475,0.000509335,0.000438689,0.000431184
0.000250197,0.000277208,0.000132823,0.000313191,0.000370229,0.000237853,0.000360166,0.000566293,0.000268324,0.000330747,0.000295414,0.000303511,0.000580859,0.000411887,0.000479545,0.000394976,0.000400568
9.70E-05,0.000282911,0.000122954,0.000321834,0.000367289,0.00027149,0.000376773,0.000469482,0.000318648,0.000322224,0.000316887,0.000310055,0.000583233,0.000369264,0.000465557,0.000353281,0.000374426
0.000243366,0.000278682,0.000128424,0.000346345,0.00037563,0.000310316,0.000395213,0.00058068,0.000357787,0.00034055,0.00034559,0.000330972,0.000581046,0.000366772,0.000442609,0.000329705,0.000354764
0.000243103,0.000286553,0.000167644,0.000351529,0.000396049,0.00032838,0.000433742,0.000584565,0.000366022,0.000371992,0.000353347,0.000361025,0.000583002,0.00041231,0.00045727,0.000360538,0.000357741
0.000201153,0.000271467,0.000172915,0.000318899,0.000384535,0.000296648,0.000447148,0.000551435,0.000352403,0.000380297,0.00032851,0.000359461,0.000582184,0.000365027,0.000446531,0.000352483,0.00035852
0.000238485,0.000223496,0.000125208,0.00027645,0.000325493,0.000247101,0.000413627,0.000554755,0.000288147,0.00034365,0.000273089,0.000315619,0.000582938,0.000387075,0.000450908,0.000323724,0.000342204
0.000161612,0.000186667,7.85E-05,0.000261025,0.000283712,0.00020818,0.000371886,0.000484378,0.00024404,0.000314713,0.000232921,0.000279292,0.000575475,0.000309022,0.000417286,0.000298924,0.000323989
0.000189771,0.000226275,0.000108269,0.000299519,0.000322287,0.00019047,0.000395992,0.000471736,0.000258756,0.000332183,0.000252139,0.000308142,0.000576912,0.000377825,0.000428825,0.000326953,0.000326512
0.000219837,0.00030628,0.000189193,0.000375018,0.000402529,0.000191387,0.000457446,0.000444245,0.000333328,0.000385825,0.000314434,0.00038361,0.000573578,0.00034347,0.00041944,0.000309139,0.000318138
0.000298328,0.000360657,0.000238236,0.000445042,0.000448803,0.00021096,0.000498526,0.000600821,0.000394093,0.000413465,0.000359423,0.000432845,0.000580272,0.000362136,0.000412904,0.00028087,0.000303076
0.000245902,0.000351097,0.000239942,0.000442267,0.000439795,0.000224277,0.000485152,0.000575421,0.00038038,0.000403472,0.00035876,0.000425088,0.000575372,0.000370147,0.000414656,0.000354504,0.000343413
0.000271566,0.000360888,0.000252825,0.000440161,0.000459217,0.00022326,0.000499869,0.00063435,0.000409961,0.000400219,0.000370429,0.000430675,0.000576098,0.000322828,0.000413367,0.000337274,0.000337397
0.000457635,0.0003966,0.000282852,0.00047413,0.000502767,0.000218743,0.000545365,0.000738492,0.000447869,0.000418421,0.000404503,0.000463319,0.00057587,0.000328133,0.000409955,0.000314718,0.00032898
0.000207063,0.000410883,0.00029122,0.000502396,0.000513265,0.000217356,0.000563952,0.000545364,0.000463401,0.000435681,0.000421172,0.000479115,0.000573434,0.000340682,0.000408808,0.000304017,0.000313811
0.000379587,0.000422518,0.000293497,0.000513579,0.000511319,0.000217309,0.000569136,0.000703037,0.000469569,0.00044511,0.000435345,0.000485849,0.000578661,0.000364963,0.00042563,0.000274186,0.000298982
0.000349705,0.00043632,0.000305939,0.000514853,0.000522335,0.000217859,0.000564362,0.000668903,0.000485893,0.000446949,0.000455632,0.000493934,0.000579459,0.000345271,0.000420125,0.000275569,0.000314294
0.00027236,0.000383846,0.000260273,0.000468427,0.000479438,0.000212524,0.000488554,0.000584091,0.000429009,0.000403298,0.00040544,0.000438313,0.000581466,0.000326745,0.000428769,0.000307386,0.000319014
0.000242433,0.000265008,0.000150859,0.000362955,0.00036829,0.000189718,0.000351097,0.000554065,0.000300801,0.000334829,0.000297157,0.000325302,0.00058425,0.000431976,0.000472318,0.000310608,0.000311287
0.000156151,0.000231319,9.03E-05,0.000321514,0.000327709,0.00016134,0.000306373,0.000557683,0.000292876,0.000326643,0.000277461,0.000292608,0.000588421,0.000337729,0.000446054,0.000297976,0.000307575
0.000179828,0.000280942,0.000125579,0.000341948,0.000366581,0.000154224,0.0003509,0.000587485,0.000320919,0.000361774,0.000330875,0.000340692,0.000589138,0.000423524,0.000469854,0.000268304,0.000293958
0.000138509,0.000267998,0.000132953,0.000334172,0.000360182,0.000155228,0.00033668,0.000534519,0.00032012,0.000357457,0.000318592,0.000332726,0.000583731,0.000386251,0.000477705,0.000333726,0.000325492
0.000213089,0.000223666,8.87E-05,0.000316035,0.00031651,0.000157774,0.000298839,0.000571875,0.00027854,0.000317847,0.000268384,0.000282355,0.000593943,0.00036597,0.000470718,0.000306845,0.000309236
0.00014569,0.000242007,9.86E-05,0.000316027,0.000320485,0.000174822,0.000321829,0.000540151,0.000264376,0.000321303,0.000287764,0.000299662,0.000582491,0.000343828,0.000446704,0.000287294,0.000295369
0.000243046,0.000290269,0.000131734,0.000342508,0.000362558,0.000198887,0.000373606,0.000587195,0.0003415,0.000345677,0.00034019,0.000338791,0.000580653,0.000316182,0.000432799,0.000280168,0.000313782
0.000178544,0.000242343,9.43E-05,0.000320882,0.000336328,0.00020155,0.000332375,0.000506958,0.000309719,0.000318681,0.000310058,0.000283872,0.000577185,0.000343041,0.000414832,0.000270137,0.000307009
0.000145321,0.000196043,6.90E-05,0.00029794,0.000304919,0.000205156,0.000293658,0.000548243,0.000252557,0.000291601,0.00027007,0.000241624,0.000572767,0.000343999,0.000389034,0.000241446,0.000292635
0.000191794,0.000252857,0.000116182,0.000329695,0.000345137,0.000229067,0.000360457,0.000552785,0.000294353,0.000317949,0.000315183,0.000298784,0.0005739,0.00036519,0.000390062,0.000244681,0.000312856
0.000159854,0.000298696,0.000139635,0.000352324,0.000375768,0.000242191,0.000413147,0.000538073,0.000349039,0.00035092,0.000356609,0.000344723,0.000572065,0.000339356,0.000373519,0.000223997,0.000298059
0.000159763,0.000274395,0.000120395,0.000346656,0.000360952,0.000236428,0.000391319,0.000546621,0.0003169,0.000347412,0.000330899,0.000320424,0.000574974,0.000362586,0.000391874,0.000257489,0.00030461
0.000113429,0.000259454,0.000127907,0.000353908,0.000365051,0.000228057,0.000376578,0.000499598,0.000307113,0.00035402,0.00032024,0.000312694,0.000573063,0.000324502,0.000385221,0.000264069,0.000298092
0.000209952,0.000278549,0.0001414,0.000354154,0.000374017,0.000215795,0.000395712,0.000548826,0.0003288,0.000366014,0.00033326,0.000332131,0.000575917,0.000325169,0.000382144,0.000241667,0.000284885
0.000200072,0.000252629,0.000106179,0.000304485,0.000329918,0.000186401,0.000365425,0.000514636,0.000291136,0.000342745,0.000303447,0.000304753,0.000571594,0.000341919,0.000384284,0.000239402,0.000288813
0.000153927,0.000229571,8.48E-05,0.000299916,0.000315689,0.000168767,0.000333776,0.000542885,0.000271153,0.000314893,0.0002745,0.000277073,0.000573171,0.000325715,0.000382162,0.000250826,0.000286174
0.000235141,0.00026383,0.000122192,0.000355348,0.000370528,0.000179071,0.000360219,0.000548605,0.000301824,0.000333119,0.000306228,0.000310863,0.000573325,0.000310104,0.000373837,0.000231654,0.000275401
0.000194322,0.000320357,0.0001568,0.000392242,0.000418407,0.000193297,0.000411812,0.000532454,0.000362227,0.000377565,0.000360918,0.000366534,0.000570644,0.000293964,0.000362545,0.000232856,0.000287081
0.000413885,0.000352746,0.000165753,0.000400236,0.00042816,0.000203619,0.000443683,0.000654081,0.000397354,0.000404998,0.00039543,0.000396666,0.000571717,0.000331672,0.000377863,0.000222271,0.000282397
0.000193962,0.000363191,0.000188543,0.000424313,0.000446735,0.000221476,0.000453729,0.000532919,0.000422457,0.000410983,0.000412331,0.000407767,0.000572111,0.00032339,0.000377159,0.000220321,0.000293306
0.000398087,0.000367811,0.000212518,0.000449539,0.000475248,0.000231209,0.000459053,0.000705868,0.0004318,0.000403357,0.000415064,0.000409269,0.00057499,0.000303817,0.000371648,0.000201652,0.000280264
0.000203303,0.00037687,0.00021434,0.000440174,0.000480741,0.000217432,0.000470529,0.000556282,0.000426289,0.000401051,0.000420304,0.000415949,0.000573051,0.000332089,0.000386464,0.000199449,0.000283301
0.000249976,0.000403058,0.000211601,0.000443873,0.000489646,0.000203924,0.000504786,0.000599455,0.00047239,0.000414565,0.000450259,0.000440362,0.000574619,0.000305561,0.000389164,0.000189897,0.000272244
0.000401659,0.000385039,0.000203031,0.000428203,0.000478196,0.000209042,0.000502018,0.00066253,0.000440918,0.000401127,0.000434379,0.000421094,0.000581233,0.000357502,0.000430972,0.000182766,0.000262716
0.000206397,0.000316311,0.000159474,0.000375372,0.000433437,0.000207898,0.000444686,0.000559431,0.000380204,0.000365553,0.000371927,0.000352146,0.000580756,0.000362239,0.00040861,0.000219346,0.000277115
0.00028847,0.000318999,0.000150531,0.000360602,0.000424942,0.000211414,0.000450937,0.000588272,0.000364402,0.000360166,0.000368093,0.000341241,0.000587963,0.000413662,0.00045212,0.000212384,0.000273554
0.00031606,0.000397664,0.00019368,0.000410128,0.000478774,0.000228153,0.000523525,0.000557639,0.00046331,0.000416223,0.000450917,0.000417831,0.00057951,0.000406803,0.000430182,0.000221449,0.000270724
0.000745948,0.000448847,0.000224113,0.000463268,0.000526275,0.000247278,0.000566671,0.000828144,0.000512392,0.000445626,0.000494178,0.000457232,0.00058831,0.000432109,0.000440021,0.000210196,0.000261049
0.000273338,0.000398229,0.000210471,0.000438507,0.00050646,0.000244005,0.000505895,0.000557439,0.000449995,0.000419149,0.000450982,0.000404528,0.000579172,0.000426638,0.000454337,0.000208034,0.000254464
0.000229021,0.000380015,0.000185469,0.000435023,0.000493014,0.000237422,0.000477437,0.000586761,0.00046919,0.000399158,0.000438208,0.00037607,0.000588204,0.000375955,0.000437174,0.000206952,0.000248474
0.000265791,0.000379498,0.000152529,0.0004148,0.000464423,0.000237666,0.000466386,0.000579351,0.000429366,0.0003903,0.000445915,0.000371573,0.000584354,0.000365048,0.000434804,0.000314882,0.000329296
0.000242102,0.000342319,0.000121467,0.00037547,0.000433556,0.000235128,0.000421761,0.000604153,0.000400109,0.000377641,0.000417454,0.000351192,0.00057993,0.000362357,0.000448948,0.000306824,0.000315096
0.000147184,0.000314842,0.000146257,0.000367734,0.000442937,0.000241318,0.000408271,0.000514959,0.000369215,0.000368041,0.000382838,0.000352677,0.000598358,0.000550338,0.00054141,0.000276381,0.000298764
0.00017676,0.000334694,0.000190353,0.000385206,0.000466628,0.000255224,0.000447934,0.000525219,0.000408761,0.000403582,0.000410634,0.000417026,0.000599093,0.00029367,0.000484285,0.00025437,0.000284547
0.000291647,0.000364642,0.000191226,0.00038169,0.000458782,0.000272602,0.000487223,0.000642989,0.000414978,0.000429332,0.000437091,0.000471358,0.000599523,0.00030072,0.000482477,0.000247195,0.000289645
0.00031488,0.000325823,0.000147592,0.000330017,0.000407539,0.000273579,0.000430481,0.000577177,0.000359442,0.000414338,0.000396395,0.000444027,0.000577355,0.000308949,0.000484232,0.000250565,0.000282752
0.000311419,0.000295163,0.00011683,0.00033998,0.00039876,0.00027359,0.000388227,0.000576823,0.00035427,0.000382643,0.000349497,0.000400222,0.00059022,0.000318357,0.000474873,0.000240871,0.000279168
0.000203129,0.000273648,8.82E-05,0.000340849,0.000381017,0.000263052,0.000367987,0.000474135,0.000324593,0.000366544,0.000331116,0.000368301,0.000579123,0.000294784,0.000406794,0.000227156,0.000267951
0.000309099,0.000278581,5.67E-05,0.000311876,0.000347339,0.000249957,0.000373484,0.000619431,0.000315074,0.000359962,0.000328767,0.000362652,0.000574646,0.000303995,0.000400018,0.000249786,0.000272447
0.000202237,0.000270499,3.57E-05,0.000298364,0.000331685,0.000244069,0.000366379,0.00053096,0.000310976,0.000349444,0.000325475,0.000350372,0.000575224,0.000353731,0.000417805,0.00028463,0.000284688
0.000184238,0.000236255,3.69E-05,0.000305036,0.000342525,0.00024943,0.000339291,0.000530182,0.000314801,0.000332471,0.000309849,0.000321076,0.000581219,0.00033879,0.000425263,0.000404734,0.000363309
0.000159341,0.000207328,3.93E-05,0.000280424,0.000334314,0.000246497,0.000329711,0.000533409,0.000300587,0.000330052,0.000297005,0.000307464,0.000583964,0.000390322,0.000432227,0.000368388,0.000340795
0.000115135,0.000230608,4.48E-05,0.0002589,0.000321083,0.000231494,0.000371691,0.000497018,0.000322494,0.000360955,0.000325783,0.000345733,0.000581896,0.000324836,0.000427659,0.000389621,0.000341478
0.000136681,0.000262165,6.55E-05,0.000277152,0.000330233,0.000220951,0.0004103,0.000574836,0.000343315,0.000377597,0.000348558,0.000378223,0.000582529,0.000347509,0.000450988,0.000361987,0.000326735
0.000208418,0.000230513,6.50E-05,0.000288779,0.000332652,0.000204346,0.00037425,0.000539669,0.000309319,0.000342356,0.000306302,0.000336819,0.000580333,0.000367047,0.000432052,0.000347969,0.000311477
0.000243759,0.000202116,4.84E-05,0.00027664,0.000319411,0.000181968,0.000333225,0.000564339,0.000251743,0.000299401,0.000262542,0.000285156,0.00058124,0.000345658,0.00041624,0.000324698,0.000303527
0.000147195,0.000235004,5.04E-05,0.000274688,0.000322953,0.000177458,0.000347197,0.000496279,0.00027733,0.000306664,0.000298248,0.000300626,0.000573244,0.000353013,0.00039863,0.000294312,0.000289375
0.000150872,0.000267558,5.76E-05,0.000301203,0.000344016,0.00020141,0.000364334,0.000534243,0.000334064,0.000326676,0.000343181,0.000324917,0.000573739,0.000337456,0.000384236,0.000342837,0.000308392
0.000184143,0.000236697,5.77E-05,0.000306143,0.000347092,0.000228302,0.000322242,0.000561704,0.000291458,0.000313917,0.000318534,0.000294282,0.000570621,0.000298792,0.000368825,0.000320328,0.000304396
0.000240604,0.000250114,9.47E-05,0.000323585,0.000373903,0.000247762,0.000331099,0.00058035,0.000289392,0.000325886,0.00032168,0.000308021,0.000570649,0.000313603,0.000375878,0.000353421,0.000313419
0.000227528,0.000335707,0.000148145,0.000374223,0.000424831,0.000256291,0.000420624,0.000612776,0.000393005,0.000382521,0.000404122,0.000391778,0.00057391,0.000368006,0.000384185,0.000327622,0.000298058
0.000231017,0.00035786,0.000150097,0.000392191,0.00042848,0.000240619,0.000450243,0.000613335,0.000434694,0.000403152,0.000431408,0.000412207,0.000575191,0.00036157,0.000373461,0.000301832,0.000285738
0.000194453,0.000275886,0.000114488,0.000345154,0.000380522,0.000202895,0.000375237,0.000625684,0.000324197,0.000349101,0.000343861,0.000329783,0.000573534,0.00036315,0.000376514,0.000279414,0.000277149
5.31E-05,0.000212281,9.18E-05,0.000292268,0.000343177,0.000169505,0.000321999,0.000497797,0.000238031,0.000298296,0.000269843,0.000265019,0.000571408,0.000362799,0.000383564,0.00027011,0.00026783
0.000127335,0.00022148,6.99E-05,0.000274145,0.000324292,0.000161874,0.00034599,0.000497291,0.000261548,0.000297296,0.000280525,0.000271121,0.000574979,0.000363251,0.000389452,0.000297947,0.000275603
0.000114705,0.000246798,6.04E-05,0.000289799,0.000325479,0.000179008,0.000381833,0.000511466,0.00030302,0.00032345,0.000316093,0.000297293,0.000575805,0.000329383,0.000386314,0.000318859,0.000281662
0.000242431,0.000298245,0.000133571,0.000363336,0.000399958,0.000215757,0.000434692,0.000624698,0.000345704,0.000364669,0.000362119,0.000348641,0.000577309,0.000329627,0.000394823,0.000305371,0.000271349
0.000297943,0.000387014,0.000246948,0.000460438,0.000509836,0.000251109,0.000521778,0.000631556,0.000436454,0.000423338,0.000441212,0.000435033,0.000576306,0.000320665,0.000395209,0.000288403,0.000268031
0.000556162,0.000434867,0.000261464,0.000491989,0.00053123,0.000258141,0.000569209,0.000741115,0.000510177,0.000450815,0.000494453,0.000475551,0.000574256,0.000273962,0.000367879,0.000266811,0.000263432
0.000414438,0.00038685,0.000188586,0.000440585,0.000459713,0.000241772,0.000519959,0.000699626,0.00046379,0.000411792,0.000460937,0.000419078,0.000569981,0.000307394,0.000363512,0.00027336,0.000291469
0.000250336,0.000319748,0.00015088,0.00040492,0.000423263,0.000224473,0.000449462,0.000615229,0.000401532,0.000358879,0.000400485,0.00034292,0.000567203,0.000304736,0.00035078,0.000297241,0.000295543
0.000225544,0.000305706,0.000163574,0.000412113,0.000439006,0.000216576,0.000434519,0.000611932,0.000373049,0.00034116,0.000381464,0.000319791,0.000572062,0.0003412,0.000363625,0.00035163,0.00031539
0.000193147,0.00032343,0.000164011,0.000414714,0.000435969,0.00021514,0.000452384,0.000569837,0.00039315,0.000364973,0.000406425,0.000348294,0.000573234,0.000351403,0.000378902,0.000353756,0.0003081
0.00021632,0.000351114,0.000177108,0.000420197,0.000432799,0.000231309,0.000484705,0.000628566,0.000422402,0.000391754,0.000435691,0.000391038,0.000586976,0.000477763,0.000454041,0.000539724,0.000462266
0.000220243,0.000340444,0.000199823,0.000417112,0.000439753,0.000243215,0.000474792,0.000611105,0.000417551,0.000394317,0.000421768,0.000396887,0.0005934,0.000431268,0.000469988,0.000560993,0.000448985
0.000170698,0.000281397,0.000162442,0.000372163,0.000398047,0.00022177,0.000404354,0.000585294,0.000334831,0.000359993,0.000345374,0.000341642,0.000596888,0.000367424,0.0004675,0.000525839,0.000441296
0.000181562,0.000210922,7.32E-05,0.00029079,0.000305509,0.000172417,0.000314685,0.000544534,0.000235304,0.000324717,0.000273238,0.000278806,0.000584012,0.000349417,0.000463549,0.000495812,0.000433926
0.00016477,0.000211101,4.01E-05,0.000275028,0.000277844,0.000139826,0.000302515,0.000525552,0.000244683,0.000324865,0.000278111,0.000279969,0.000583162,0.000318132,0.000450142,0.000470875,0.000403947
0.00013659,0.000215785,6.25E-05,0.00029034,0.000299349,0.000135856,0.000304264,0.000496912,0.000237112,0.000314849,0.000284907,0.000281166,0.000580199,0.000315636,0.00041908,0.000479245,0.000489722
0.000142311,0.00016444,4.41E-05,0.000268053,0.00027488,0.000149014,0.000252798,0.000522471,0.000175756,0.000268879,0.000232271,0.000228001,0.000576614,0.000318203,0.000400759,0.000437018,0.000450074
7.85E-05,0.000137374,-4.05E-06,0.000246682,0.000231026,0.000179684,0.000230173,0.000535731,0.000166007,0.000251839,0.000213748,0.000204968,0.000576347,0.000310591,0.000388279,0.00039141,0.000415717
0.000118104,0.000194545,2.11E-05,0.000272177,0.00025732,0.000225522,0.000293465,0.000565448,0.000244368,0.000303702,0.000284256,0.000267876,0.000574514,0.000341106,0.000384703,0.000389111,0.000395586
0.000139352,0.000243382,9.02E-05,0.000312507,0.00032096,0.000250889,0.000346554,0.000573289,0.000320802,0.00035253,0.000337384,0.000318292,0.000573112,0.000360615,0.00037979,0.000358697,0.000370376
0.000150039,0.000208956,9.89E-05,0.000317441,0.0003247,0.000236033,0.000317999,0.000554008,0.000298496,0.000333392,0.000305834,0.00028391,0.000573126,0.000346314,0.000369098,0.000354887,0.000391076
0.000130674,0.000179935,7.40E-05,0.000303696,0.000290528,0.00021685,0.000300802,0.000542352,0.000267372,0.000302058,0.00028345,0.000257645,0.000571054,0.000343296,0.000361804,0.000335973,0.000371738
0.000207821,0.000209889,7.51E-05,0.000302835,0.000290902,0.000214412,0.000349702,0.000578641,0.000310501,0.000307114,0.000319824,0.000288369,0.000569596,0.000297084,0.000346031,0.000308349,0.000348965
0.000146231,0.000201271,6.79E-05,0.000288842,0.000290833,0.00020918,0.00035501,0.00050079,0.000297211,0.000302816,0.000308332,0.000278514,0.00056865,0.000292381,0.00034278,0.000287536,0.000331495
0.000156149,0.00013735,3.51E-05,0.000268212,0.00025989,0.00019795,0.000291233,0.000511758,0.000211675,0.000279154,0.000233968,0.00022377,0.000567333,0.000300572,0.000341722,0.000291355,0.000320953
0.000157817,0.000144437,3.94E-05,0.000283482,0.000258327,0.00019772,0.000289911,0.000512533,0.000199583,0.00029178,0.000228779,0.000239407,0.000570108,0.00029599,0.000343536,0.000283439,0.000318502
0.000169991,0.000225226,8.80E-05,0.000312119,0.000304347,0.000195757,0.000362893,0.000562029,0.000281644,0.000337059,0.000300919,0.000322811,0.000569615,0.000288485,0.000340129,0.000306932,0.000317577
0.000178887,0.000257005,0.000114817,0.000325474,0.00033507,0.000178143,0.000387692,0.000591557,0.000315567,0.000349362,0.000317757,0.000354874,0.000570952,0.000301973,0.000360831,0.000275394,0.000300807
6.48E-05,0.000219661,0.000100752,0.000338908,0.000325637,0.000158547,0.000338548,0.000562685,0.000273977,0.000328011,0.000267393,0.000320318,0.00057168,0.000305066,0.000357783,0.000261328,0.00029513
0.000149005,0.000222003,0.000103409,0.000355429,0.000321447,0.000153132,0.000326096,0.000577195,0.000260555,0.000333988,0.000260548,0.000317122,0.000573194,0.000314408,0.000360485,0.000254671,0.000284107
0.000170702,0.000268798,0.000128392,0.000350282,0.000335921,0.000147746,0.00035982,0.000587644,0.000310279,0.00036073,0.000309935,0.000353275,0.000570358,0.000315888,0.000360889,0.000259476,0.000314568
0.000202144,0.000263239,0.000119598,0.000334379,0.000332832,0.000141732,0.000346059,0.000580045,0.0003157,0.000339807,0.000310206,0.000338242,0.000572564,0.000315583,0.000365174,0.000246824,0.000299478
0.000177985,0.000189581,7.10E-05,0.000314162,0.000296632,0.000148078,0.000268826,0.000549198,0.000239065,0.000280034,0.000247102,0.000268502,0.000572124,0.000304507,0.000361181,0.000229652,0.000286106
0.000212855,0.0001866,5.40E-05,0.000319866,0.000303599,0.000159886,0.000268862,0.000567402,0.000250258,0.0002794,0.00025356,0.00026544,0.000571273,0.000257263,0.000340511,0.000212599,0.000274601
0.000173263,0.00028683,0.000106982,0.000356613,0.000372011,0.000169826,0.000381485,0.000578052,0.000354605,0.000359296,0.00035547,0.000364002,0.000569619,0.00029391,0.000347134,0.000222131,0.000270235
