row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
3,0.000142153,0.5945536907077192,0.5422073742717726,0.49338840909255166,0.5493428275220065,0.5380945894610367,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829,0.603894860030829
4,0.000352751,0.6159247550998556,0.5683723197889419,0.49788785302567756,0.5565757973734938,0.5490949480786633,0.7119986589398274,0.7119986589398274,0.7119986589398274,0.7119986589398274,0.5667511574261056,0.616467924399957,0.7119986589398274,0.7119986589398274,0.62803055537488,0.7119986589398274,0.7119986589398274
5,0.000480574,0.6386260902271788,0.5870171467074627,0.510371830701395,0.5602977668507314,0.5553594403138599,0.5320054027444605,0.5363787233334133,0.6793645847878417,0.5743353691574211,0.505355422883452,0.4915834852431982,0.6810061247200369,0.611803524095598,0.48518963937230997,0.5943915574154963,0.5679909765962365
6,0.000303313,0.6528996938646018,0.6115079845798672,0.5290753356367575,0.6293094357038682,0.5759191604086533,0.5261559847520072,0.5246456132064865,0.6679526447002095,0.564556798156601,0.6439274717459275,0.4754104243112764,0.6761917837534526,0.6105192469037011,0.4841556887819288,0.6216390612485553,0.550447480670664
7,0.000326409,0.6677180820973014,0.6338181465652091,0.5706292069962996,0.648107467679113,0.5919453086287856,0.7139050239469534,0.7078355013320256,0.8935757330447675,0.7732653399464058,0.5566051273417673,0.5902447708501863,0.7263031199485386,0.9261331857097899,0.6207149216624316,0.9116016099855394,0.7356579199640818
8,0.000231276,0.6919262290083352,0.6739879265820103,0.5743998312066148,0.6229568762621026,0.5880713285041844,0.7951161673886443,0.7543646577550558,1.0552386373052776,0.8044508998634613,0.5885408240739479,0.6178228738209018,0.6950770593744506,1.002285763253618,0.6563833207935829,0.9460500845644585,0.7945056624269369
9,0.000235425,0.6618719595868597,0.6745692596124079,0.5643551237835961,0.6505063824567608,0.5885543098068687,0.7058331778645496,0.6459062933267772,0.9291606767355264,0.6594160254790252,0.6303080497837757,0.5658575623680491,0.673709381525519,0.8030508354277597,0.5978224578483071,0.7420149860018913,0.6765797347934077
10,0.000307289,0.6801610712015925,0.6808579384029534,0.5846201777456097,0.6645477450963132,0.5924660729029568,0.7037906432922252,0.6751317424285358,0.9303835652564678,0.71419058023389,0.5589446506584198,0.5691222181862815,0.7239814000204006,0.7830624755052306,0.6039940888040103,0.7272475324888525,0.6862462472511055
11,0.000232357,0.663050568932896,0.6862177448481814,0.5698103934847008,0.6491079498078559,0.5930670485763104,0.6629321492587417,0.6284538971358498,0.8517517090883894,0.6867670407605163,0.6018779117326238,0.5316864817642138,0.735075447739612,0.7585327551005271,0.5798000263785535,0.6798708457812299,0.6562809020727154
12,0.000729326,0.6721074882565655,0.7036643960235015,0.5821528726338124,0.6632719727160862,0.6017440287266437,0.5965524913730247,0.5661139950692866,0.7289241012960601,0.5892723165821582,0.45598048056899754,0.49056063339062306,0.7098966554074816,0.6507024338702235,0.5242947884682133,0.6120113789836522,0.5822318156546656
13,0.000277489,0.6700388818127045,0.7136839246371665,0.6061629109470738,0.6650780960957332,0.6093434872462822,0.6657230737809684,0.6138362777697504,0.7707737929058837,0.6256224741144415,0.5929914981732197,0.5130579101543891,0.7635197215738555,0.7003590929777672,0.5481892652385942,0.6588837763037226,0.6282858639436044
14,0.000272403,0.6243850640165196,0.6238451884987971,0.6091240990806696,0.6667421461499915,0.6123062030544434,0.9825986813917875,0.7745458219772774,0.9868759570901148,0.8283730278789805,0.6293848150806126,0.5865627275753558,0.8432198085575957,1.0567000075625532,0.6746243807633615,0.8479927854003338,0.8401339120217904
15,0.000267687,0.6267796057291386,0.6013949802876597,0.5998626795566503,0.6443618923685531,0.5882174443297002,0.9377509506405586,0.8039610268345613,0.9825986813917875,0.8910111516842019,0.5894212647921999,0.6404304877394194,0.8056177407357531,1.024693652272773,0.6812559729512329,0.8279114499855663,0.8200869905027511
16,0.000227534,0.6180056966177355,0.6095010515277092,0.56499033585869,0.57469077714426,0.5811993960273495,0.7063443760353127,0.6381507621796646,0.8628475853396648,0.6924663471475918,0.6185954011069376,0.5858875077875227,0.7961903307833867,0.7581563454292265,0.5902298731787443,0.6780429755959515,0.6735495428582056
17,0.000283867,0.6410776832827971,0.6261832221794104,0.5612398458677055,0.5640982455965492,0.5827722244384484,0.7480698632237263,0.676345714574565,0.9646946243188729,0.7105636082435813,0.6102348691507402,0.6179878531022851,0.870167799279878,0.8361630460297652,0.6392225693717214,0.692900820605972,0.7293600296873373
18,0.000192394,0.6654769257662112,0.6590063499428864,0.5648585800837708,0.5797183859733758,0.5870445474150363,0.7821309184873524,0.7437234520014615,1.0567000075625532,0.7896794788579083,0.5902240439621956,0.6204506705487026,0.8677907672275347,0.9117949621232201,0.677954618826253,0.7998708025042274,0.823198855266474
19,0.000216325,0.6720979247428168,0.6773106591465969,0.5630742294159493,0.5781323463854106,0.5942745068767812,0.7050436167018425,0.6666562669100204,1.002187456572664,0.7030692057508431,0.565121046859208,0.5807410684749573,0.797149160984629,0.849209357670623,0.6303995709795291,0.808982140406951,0.751206827723131
20,0.000269344,0.6367547041064381,0.6735793836089662,0.6140447534721366,0.6668224545902142,0.6124544986129012,0.6433093506802645,0.6443947622347117,0.8726984347469312,0.6803762560374589,0.5905611266982942,0.5469578733673192,0.7814370588528957,0.7442488156179018,0.577437266667428,0.8179049170416163,0.6965350709205813
21,0.000241109,0.6608532023648725,0.7099383553957695,0.6175022114223694,0.6766060772721054,0.6165609303699632,0.6765134044030203,0.6488419062460565,0.8862302472349359,0.688273905345993,0.61783847431119,0.5551609917237151,0.77000613205295,0.7897787733116783,0.5767229339789994,0.8720584838327121,0.7069368009948648
22,0.000220038,0.6808440198274903,0.7209736377644644,0.6269728271447391,0.6801234100675594,0.6202145607460083,0.7242134081660838,0.6715115059186061,0.9104512063730626,0.6975763384947444,0.615408713659417,0.5933899411020808,0.7416472030169885,0.8106214915150285,0.5890700311318121,0.9128282554518095,0.7099518812945029
23,0.000250804,0.6940732566816186,0.7399044818332109,0.6317493907965561,0.6774506646038188,0.62013191085318,0.68699468656182,0.6413068673661492,0.8505416366226608,0.6614850429461397,0.5856969144105912,0.5680862404303185,0.7688295812569084,0.731836507850711,0.564150271868514,0.8465176110688138,0.6671112443158062
24,0.000388265,0.7077483805042406,0.76276931694865,0.6282147835037724,0.680794317596675,0.619251116284775,0.657629535397189,0.6056178160571057,0.8109925610437071,0.625941282324049,0.5659123605616773,0.5357328931888097,0.8203077245652449,0.7009224711219231,0.5502920395428506,0.7888045166473161,0.6364645702896783
25,0.000395051,0.713413843831931,0.7813063205580486,0.6350762980938025,0.6861027533703559,0.6208008194751043,0.6833199789144061,0.6262706368271307,0.8507607371989183,0.6446511511678433,0.5295981367868736,0.5449515620997484,0.814283839631984,0.7229639208490214,0.5653354956001088,0.8132788649269929,0.6474182533141968
