row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
1,0.000572624,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.03994619311021882,0.039968883589372596,0.039972625731837526,0.03994619311021882,0.03994619311021882,0.03999502356376004,0.03999812417709752,0.03994619311021882,0.03994619311021882
2,0.00035554,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.03793295500157429,0.038604633505040495,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596,0.038658530768861596
3,0.000260954,0.03890356138826648,0.03803039536980163,0.037339488205147105,0.03719383678151837,0.03644959382920871,0.03889317113554814,0.03868225135951402,0.03917880742393508,0.037298733713584845,0.038271252089443375,0.03917880742393508,0.03899636160553187,0.03801314860738014,0.03775111652365288,0.039134324070878954,0.03857902020640029
4,0.000441293,0.03941085032367108,0.039861189699695314,0.03999999713767859,0.03999782558219989,0.039757890792350314,0.03897874588867799,0.03953376651992505,0.03639006407091869,0.039999978656336074,0.039533747778036664,0.03639006407091869,0.03937519436600455,0.039924637415601955,0.039956839773296074,0.03933374329309741,0.03951454908077491
5,0.000131801,0.034727668683050605,0.03375468496463544,0.030933977035343792,0.030066800012316992,0.0300942961117096,0.036651881729853966,0.036651881729853966,0.036651881729853966,0.033992532642459605,0.03304626069899902,0.036651881729853966,0.03421363123489092,0.03475631074956738,0.034679571976954045,0.034112169426963504,0.036651881729853966
6,0.000280711,0.03988600535707419,0.03968918233948027,0.03903879871412409,0.039555237849618605,0.037428252393172115,0.03855544182388497,0.039690849021910564,0.03155855699295744,0.03977088473594194,0.0386681546301499,0.03155855699295744,0.03935571620396175,0.03999995386053578,0.03981048785948747,0.03982323881855975,0.03992777175886684
7,0.000405018,0.03881895732438742,0.039176027134228734,0.0399998163750895,0.03991429926361712,0.0395686056076973,0.03757717520243462,0.039023320281212644,0.021011806141779887,0.039976414551741016,0.03972262081061646,0.028962769196056337,0.03988072518354084,0.039956679993986,0.03998741631333247,0.039720953328601566,0.03945510017551335
8,0.000245613,0.03988420518311189,0.039847489331886074,0.03756640709169867,0.03724104585657921,0.03620345596776599,0.0399653013330425,0.03988092761847961,0.034667909243410885,0.038699684998452485,0.03892880782394646,0.035079475590666806,0.03948135266581701,0.03901246015171009,0.03889383022386966,0.03930337346026319,0.039787583098992114
9,0.000268281,0.03989922064847434,0.03997851627558553,0.03875780126500083,0.03931715033266203,0.03705808717923208,0.03720846757940392,0.03718026193905878,0.032716754218560365,0.03998864200271962,0.03800491601011719,0.032716754218560365,0.039999861400564087,0.03941559001026902,0.039989667867516766,0.03990201917082142,0.038442632394651274
10,0.000207302,0.03921335873658749,0.039339246679517326,0.03713366264384116,0.037839945464725286,0.034804011939409824,0.039939634561733973,0.039956447293164804,0.03741672731394216,0.0381618207274526,0.03726192678609519,0.03741672731394216,0.039726514142194906,0.038746860188441846,0.038795539636563334,0.03836060886938336,0.03990665734966179
11,0.000205922,0.03903391167711451,0.03937625779412567,0.0373731727494897,0.03805703953706572,0.0348110560128827,0.03831537926246953,0.039011300759882475,0.03750103556642371,0.03780933034340364,0.035904841328652556,0.03968123883081406,0.039896885691642445,0.03820901573483443,0.03764146950321818,0.03947631074521175,0.03917402570301065
12,0.000261718,0.039964546646753155,0.039990583589080565,0.03909703445025966,0.039503688240047574,0.036968124842666594,0.03952215418418511,0.039403722068856575,0.03330382786573795,0.039833031517150855,0.037939569097061206,0.0388789628718182,0.039893303716153516,0.039838365768245884,0.03998043526713116,0.03497584887648235,0.03834361673376566
13,0.000215838,0.039336903715118374,0.039793847550633386,0.03778700273248214,0.03858526328280808,0.03528537626041675,0.03885145633337932,0.03979214248053277,0.03687095168373826,0.03806143263829599,0.03685689579830823,0.039970627044773305,0.03962402464857177,0.03877597158051808,0.03879277484084763,0.03988805943647008,0.039955789774565674
14,0.000703466,0.03142435307204994,0.03170441277260151,0.033188663654601214,0.03016863546453756,0.03858642010748788,0.03335106446594881,0.03916096498534557,0.024988552464798558,0.03999417600899164,0.03953075498932993,0.032203035972424576,0.02591525687173525,0.03986320097419737,0.03972052626484019,0.03889835339207433,0.039333827477648735
15,0.000240718,0.03914071942970046,0.038574074630712385,0.03655054928467583,0.03736144924445556,0.03580681347732563,0.03893459580010471,0.03545232485028353,0.03987460598118366,0.03481484633468553,0.03830082610252543,0.03885856315159327,0.03999616842692457,0.03440358553066071,0.03451983957388353,0.03697817432571676,0.035452569583458104
16,0.000242953,0.0392213089144621,0.03888832227173003,0.03839447003651447,0.0390986063688393,0.03606718797424393,0.039999869586774726,0.03971369649703576,0.03488221068244282,0.03902654712843624,0.03731516484241747,0.039835249842282684,0.039997679616753073,0.03976230019253919,0.03981239242773183,0.03991125601765681,0.038438266797543814
17,0.000229403,0.039284772178058064,0.03894557270421466,0.03795803882245684,0.038420145634715866,0.03565115986142495,0.039801516560397376,0.037776373812893685,0.035922161788787654,0.039520033347852826,0.036665539611795084,0.035922161788787654,0.03994117544367763,0.03991676945917725,0.039994110936115525,0.039055120399006014,0.03592880479041122
18,0.000201581,0.03900947658925257,0.038876600522374974,0.03715256527676587,0.03791523232276112,0.0344972701129615,0.039563054135853204,0.038728366116031476,0.03775886593731104,0.037671632890229116,0.03840329766294463,0.03775886593731104,0.03951712799755684,0.03762402932143474,0.03791106827880711,0.038842704865747146,0.03912384907815511
19,0.000249015,0.03989409546138893,0.03989955127273421,0.03877609313813811,0.039476298794656806,0.03656303715076244,0.039993110638473515,0.039813335141728655,0.034389169057138236,0.03869237880695113,0.038158625534435456,0.034389169057138236,0.03999951679157471,0.03936465963564349,0.03921621098658647,0.03999153970475767,0.03995170421650067
