row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
3,0.000131801,0.6430830401867818,0.5969340382461162,0.5607843221857659,0.5846617230727669,0.5523719434258418,0.6681677211098281,0.6681677211098281,0.6681677211098281,0.6458961076456746,0.6681677211098281,0.6681677211098281,0.6681677211098281,0.6681677211098281,0.6681677211098281,0.6681677211098281,0.6681677211098281
4,0.000280711,0.6628605774383513,0.6230962822270094,0.5718092944417661,0.5947007179590392,0.5550106791964224,0.7799158494046875,0.67742422335818,0.7245690284145784,0.6283866676820015,0.7799158494046875,0.6957667215385274,0.7759695262141121,0.6932007173118571,0.7799158494046875,0.7685734652125606,0.7377410453786449
5,0.000405018,0.6867139899643168,0.6513142806978944,0.565185867686328,0.5802592048580114,0.5560150756733179,0.7799158494046875,0.6138129650230122,0.6649854477365558,0.6076105334857544,0.70086498765602,0.6496565661892579,0.7737128589165816,0.64562381939948,0.7799158494046875,0.732251711835669,0.6857510147385283
6,0.000245613,0.6982027017540265,0.6733811613632122,0.5874726236150175,0.6173598549776073,0.5618942003195502,1.061542594188357,0.6370721109458127,0.6960183068986742,0.6427992326984241,0.7864757226554925,0.6912323073199237,0.7727168416790983,0.6887715400211538,0.9225953600813286,0.7678651155837528,0.7401725793654705
7,0.000268281,0.7175452635377426,0.7000130732162244,0.5968985302058905,0.641254531958677,0.5690374597365689,1.097413687410225,0.7492171049016032,0.794853446197486,0.7575421071758186,0.823712442192785,0.8030279978952874,0.7511267206413261,0.7943745716490963,1.097413687410225,0.9176071080322682,0.8867064148997074
8,0.000207302,0.7413351454290826,0.7367224639028894,0.5904489177644403,0.624784937715394,0.5687584889415395,1.097413687410225,0.6984451336274647,0.7720970057265725,0.7620141514448507,0.780802015639732,0.735553850282177,0.7262451966127359,0.7537042793804607,1.090530697341574,0.923410280813696,0.8631330467517295
9,0.000205922,0.7148996426415782,0.7334543427455705,0.5990430036838073,0.6480191596716325,0.5666903825887418,0.8414745381525794,0.6254227919018127,0.7032937317532018,0.6736997494689376,0.7083712189246969,0.6397497796384584,0.7240650885848782,0.6651068249509967,0.8429989327505388,0.7945720222535265,0.7449002529587712
10,0.000261718,0.7341014967548182,0.7437117898875996,0.6081815805145053,0.6537640780961417,0.5724103612175464,0.8200852531462602,0.6334215016078468,0.7164561537879895,0.689683235957802,0.7567136108289481,0.6556523012398899,0.7378435156506931,0.66047169876214,0.8293003010362299,0.8053823207892217,0.7352744599718772
11,0.000215838,0.7246073756718224,0.7492793758679375,0.6127499638484866,0.6546867004852138,0.5707064812262753,0.8426462691465315,0.6418775724806312,0.7331649226979081,0.6827097336609055,0.7919195762526178,0.6600048032288336,0.7526061494906584,0.6458825274870869,0.8131281007216553,0.793280996838776,0.7156650822532368
12,0.000703466,0.7370047697547226,0.768902599747392,0.6208958006645189,0.6618518670207615,0.571259438385665,0.772384238269382,0.5850089095868113,0.6735302928655508,0.5647819542639634,0.6144499197470754,0.5823070589670014,0.7463575299292778,0.5745503271038876,0.692933308085394,0.6663540866432918,0.6169015732227991
13,0.000240718,0.7295972489757603,0.7729960370693835,0.621832867806314,0.6675952699202803,0.5749252891447605,0.7843284894595423,0.5532937490492679,0.6472251545565888,0.5206357808912226,0.7748621747614962,0.5372270307951608,0.7660772816268541,0.5384615768548061,0.6414065893156656,0.6222240606896295,0.5640569741209103
14,0.000242953,0.6831702773141971,0.678068507317223,0.6300723296785921,0.6751142949848186,0.5749941417918718,0.9977714717046228,0.6241099736165668,0.7063632484015221,0.5740354287940145,0.7069813208086896,0.5560318618432658,0.8194050587521496,0.5703911422391832,0.700335287691609,0.7125313569961716,0.6002485735867862
