TRUE,Model 16,Model 15,Model 14,Model 13,Model 12,Model 11,Model 10,Model 9,Model 8,Model 7,Model 6,Model 5,Model 4,Model 3,Model 2,Model 1
0.000342382,0.000541516,0.000489901,0.000586286,0.000512703,0.000435219,0.000360026,0.000413547,0.000550559,0.00050024,0.000536151,0.000256638,0.000522018,0.000421593,0.000466155,0.000479611,0.000391835
0.000361529,0.000465748,0.000426127,0.000522569,0.000452528,0.000425024,0.000279997,0.000365797,0.000277714,0.00045311,0.000458019,0.000208122,0.000522336,0.000425607,0.000467034,0.000465149,0.000370409
0.000360953,0.000332759,0.000379835,0.000407951,0.000341462,0.000420273,0.000172336,0.000318805,0.000167973,0.000398283,0.000373586,0.000161896,0.00052639,0.000452829,0.00049319,0.000470386,0.000360692
0.000359115,0.000324789,0.000390167,0.000392926,0.000312187,0.000406613,0.000143589,0.000398753,0.000379094,0.000402102,0.000341622,0.000153655,0.00053514,0.000453383,0.000480774,0.000480354,0.00041653
0.000336252,0.000333156,0.000405517,0.000392555,0.000332353,0.000379192,0.000160547,0.000354461,0.000281131,0.000414998,0.000348876,0.000152904,0.000534764,0.000460995,0.000481316,0.000472084,0.000398037
0.000415158,0.000306793,0.000436519,0.000377128,0.00034276,0.000369265,0.000177368,0.000380381,0.000190999,0.000403149,0.000366202,0.000159549,0.000527581,0.000456408,0.00046999,0.000450355,0.000387137
0.000303323,0.00035507,0.000490622,0.000432584,0.000388926,0.000388758,0.000226806,0.000391595,0.000324695,0.000419119,0.000414572,0.000212495,0.000530908,0.000459952,0.00046678,0.000574579,0.0004579
0.000442639,0.000423709,0.000523441,0.000495817,0.00045572,0.000415112,0.000275031,0.000464906,0.000366357,0.000453436,0.000464698,0.000280253,0.000525469,0.000453768,0.000457119,0.000533197,0.000440638
0.000300426,0.000417539,0.000517547,0.000487031,0.000464051,0.000434496,0.000259304,0.000437598,0.000360095,0.0004495,0.000466271,0.000281058,0.00052539,0.000454441,0.000454912,0.000525767,0.000419049
0.000263335,0.000351156,0.000481762,0.000422747,0.000403227,0.000449031,0.0002065,0.000456344,0.000301442,0.000407409,0.000418968,0.000224756,0.000523012,0.000449667,0.000452107,0.000498062,0.000415951
0.000251153,0.000310647,0.000453209,0.000379214,0.000355809,0.000454718,0.000192537,0.000415177,0.000294071,0.000385368,0.000386172,0.000188119,0.000523255,0.000456206,0.000458446,0.000446596,0.000386387
0.000304619,0.000305695,0.000427706,0.000369072,0.000342883,0.000442298,0.000213165,0.000386394,0.000289513,0.00038912,0.000372224,0.000178027,0.000524723,0.000440561,0.00045322,0.000413647,0.00036145
0.000253759,0.000287585,0.000378819,0.000355256,0.000320578,0.000417101,0.000216279,0.000361484,0.000235304,0.000377133,0.00034083,0.000149037,0.000523325,0.000460872,0.000460228,0.000392087,0.000341354
0.000307213,0.000289493,0.000352107,0.000364496,0.000314819,0.000398382,0.000226784,0.00037851,0.000230733,0.000371852,0.000318088,0.000118401,0.00052442,0.000453108,0.000457745,0.000356117,0.000320818
0.00016924,0.000334608,0.000382854,0.000412297,0.000358214,0.000395098,0.000271049,0.000373911,0.000241024,0.000407635,0.000352821,0.000130801,0.000523418,0.000454517,0.000452673,0.000332566,0.000310533
0.00026926,0.000390839,0.000437022,0.000468611,0.000419315,0.000400819,0.000314672,0.000409133,0.00029812,0.000455889,0.000411418,0.000156409,0.000517076,0.00043473,0.00044201,0.000315924,0.000294854
0.000481849,0.000422944,0.000468959,0.000509929,0.000462891,0.000419213,0.00034148,0.000470629,0.000350817,0.000483623,0.000461085,0.000154907,0.000519358,0.000438967,0.000443961,0.000303566,0.000295206
0.000243873,0.000468395,0.000505901,0.000560877,0.000513604,0.000458968,0.000389747,0.000396981,0.000422114,0.000511912,0.000527172,0.000169697,0.000518269,0.000430238,0.000436754,0.000285795,0.000280785
0.000393874,0.000566645,0.000572483,0.000645972,0.000602444,0.000507718,0.000481945,0.000395572,0.000554205,0.000567023,0.000631169,0.000227586,0.000517171,0.000432331,0.000435741,0.000260401,0.000266718
0.000991557,0.000625993,0.000603541,0.000690093,0.000649942,0.00053796,0.000528381,0.000622793,0.000612408,0.000597757,0.000690896,0.000257365,0.000516874,0.000421854,0.000428,0.000265961,0.000293075
0.00042166,0.000596579,0.000565914,0.00065619,0.000604959,0.000538677,0.000470764,0.000411411,0.000597771,0.000562153,0.000647785,0.000209722,0.000514755,0.000423775,0.000429332,0.000261298,0.000297352
0.000364832,0.000492288,0.000468324,0.000552846,0.000488761,0.000515012,0.000360907,0.000304337,0.000449996,0.000500386,0.000550809,0.000144357,0.000516613,0.000434915,0.000442556,0.000291627,0.000301665
0.00039161,0.000386883,0.000381376,0.00045182,0.000381738,0.000467144,0.000251313,0.000455845,0.000334087,0.000455575,0.000453631,0.000117112,0.000524822,0.000425313,0.000434473,0.000268185,0.000286426
0.000204384,0.000286933,0.000295593,0.000361607,0.000283582,0.000401881,0.000134484,0.000390637,0.000207589,0.000397553,0.000347234,9.61E-05,0.000518503,0.000436534,0.000440269,0.000342987,0.000319666
0.000170766,0.000211219,0.000236646,0.00029657,0.000214681,0.000344492,3.21E-05,0.000290748,0.000106714,0.000330983,0.000258455,6.54E-05,0.000526344,0.000473976,0.000483432,0.000400735,0.000341247
0.000180308,0.000224814,0.000259606,0.00031,0.000233317,0.000313312,3.21E-05,0.00037943,0.000234039,0.000326632,0.000247115,7.53E-05,0.000551876,0.00044663,0.00047723,0.000438839,0.00034922
0.000235807,0.000272976,0.00033817,0.000351329,0.000296553,0.00030463,1.00E-04,0.000380026,0.000175162,0.000350793,0.000297188,0.000113373,0.000535056,0.00043708,0.000470896,0.000405295,0.000329732
0.00020687,0.000263799,0.000389378,0.000352204,0.000313954,0.000311005,0.000124279,0.000384679,0.000156021,0.000344673,0.000327671,0.000110898,0.000524362,0.000445167,0.000477027,0.000374293,0.000314634
0.000282316,0.000217096,0.000389246,0.000326061,0.000277625,0.000337768,8.40E-05,0.000427937,0.000152719,0.000320025,0.000317834,7.83E-05,0.000537189,0.000430123,0.000464167,0.000345414,0.000300739
0.000191545,0.000230767,0.000387094,0.000336845,0.000281345,0.000377448,7.03E-05,0.000398994,0.00022755,0.000315703,0.000311649,8.98E-05,0.000518146,0.000405515,0.000433773,0.000350015,0.000350219
0.000203863,0.000279624,0.000389132,0.000365169,0.000325167,0.000409886,8.50E-05,0.000386402,0.00024592,0.0003333,0.000337876,0.000125668,0.000513194,0.000401567,0.000422143,0.000317049,0.000328252
9.94E-05,0.00025497,0.000343705,0.000333544,0.000304776,0.000422672,5.39E-05,0.000468822,0.000216427,0.000318054,0.000322669,0.000121766,0.000514496,0.000396141,0.000416632,0.000284615,0.000308885
0.000192478,0.000179706,0.000278358,0.000264788,0.000226834,0.000423593,-1.22E-06,0.000349397,0.000121015,0.000281862,0.000272069,8.78E-05,0.000513702,0.00038727,0.000405394,0.000267351,0.000294178
0.000200627,0.000154617,0.000266699,0.000242897,0.000198764,0.000415385,-2.48E-05,0.000278211,9.62E-05,0.0002751,0.000249079,7.67E-05,0.000513441,0.00039119,0.000408479,0.000290264,0.000294802
0.000165445,0.000189853,0.000281807,0.000274438,0.000226142,0.000394721,-5.09E-06,0.000361993,0.000183756,0.000292509,0.000256417,8.19E-05,0.000514833,0.000382129,0.000401471,0.000286446,0.000296344
0.000198746,0.000222012,0.00028538,0.00030487,0.000258563,0.000372487,1.21E-05,0.00027664,0.000177803,0.000297886,0.000267392,7.37E-05,0.000513864,0.000380167,0.000399994,0.000262123,0.000282192
0.000253583,0.000240857,0.000299088,0.000329167,0.000289617,0.000367043,3.02E-05,0.000313634,0.000149021,0.000305207,0.000291273,8.40E-05,0.000511611,0.000371253,0.000389966,0.000240994,0.000268076
0.00014274,0.000288656,0.000328501,0.000378806,0.000337297,0.000372645,6.63E-05,0.000314387,0.000217857,0.000335161,0.000336162,0.000132629,0.000510457,0.000379485,0.000389612,0.000256039,0.000265506
0.000165955,0.000321393,0.000330701,0.00040964,0.000364312,0.000369701,7.83E-05,0.000351696,0.000255154,0.000351753,0.000352484,0.000161883,0.000510816,0.000372365,0.000384668,0.000240498,0.000256131
0.000217602,0.000292874,0.000303126,0.00038215,0.000338561,0.000358176,5.55E-05,0.000383914,0.00022119,0.000329302,0.000323836,0.000135283,0.000512762,0.000369285,0.000381044,0.000220454,0.000245156
0.00016797,0.00025648,0.000288471,0.000345963,0.000302082,0.000348036,4.72E-05,0.000325738,0.000189914,0.000304823,0.000299992,0.000106971,0.000509971,0.000368177,0.000378773,0.000279146,0.000274901
0.00020235,0.000267835,0.000305722,0.000352659,0.000307333,0.000336807,7.86E-05,0.000318416,0.000220016,0.000312724,0.000317383,0.000115461,0.000512272,0.000365977,0.000386367,0.000256166,0.000261541
0.000317992,0.000288282,0.00031132,0.000369314,0.000320951,0.000319352,0.00010647,0.000359562,0.000257485,0.000323102,0.000332832,0.000124677,0.000514087,0.000375526,0.000379809,0.000237523,0.00025289
0.000145908,0.000279923,0.000295268,0.000364138,0.00031141,0.000305113,0.000100632,0.00029979,0.000224704,0.000312423,0.000321842,0.000111868,0.000510642,0.000369397,0.000371521,0.00024032,0.000245561
0.000277735,0.000261861,0.00029007,0.000351924,0.000296934,0.000301557,8.76E-05,0.000312416,0.000184183,0.0003037,0.000309487,0.000105164,0.000510497,0.000370022,0.000373292,0.000214833,0.000235111
0.000254946,0.000245728,0.000297091,0.000339603,0.000283733,0.000300458,7.45E-05,0.000338884,0.000166455,0.000304849,0.000299937,0.000109609,0.000513505,0.000368875,0.000366019,0.00021671,0.000244536
0.000215183,0.000226158,0.000289132,0.00031964,0.000261347,0.000292612,4.41E-05,0.000335192,0.000175473,0.000289794,0.000271963,9.67E-05,0.000511057,0.000355754,0.000346184,0.000222301,0.000239476
0.000186379,0.00020564,0.000264969,0.00029563,0.000236519,0.000283516,2.09E-05,0.000300689,0.000157557,0.000268815,0.000248681,7.85E-05,0.000512378,0.000368785,0.000351037,0.000235358,0.000239395
0.000119155,0.000210603,0.000264705,0.000296748,0.000243243,0.000278086,3.06E-05,0.000307726,0.000156039,0.000273662,0.000258215,9.58E-05,0.000516515,0.000352759,0.000342153,0.000226946,0.000236638
0.000127019,0.000218898,0.000278094,0.000305655,0.000257525,0.000272726,3.77E-05,0.000279863,0.00010717,0.00028459,0.000275411,0.0001298,0.000512348,0.000361808,0.000343494,0.000205757,0.000227559
0.000122663,0.00020778,0.000272786,0.000298508,0.000246671,0.00026389,3.96E-06,0.000307438,0.000130831,0.000277754,0.000259105,0.000129161,0.000514218,0.000356891,0.000346912,0.000248828,0.000245215
0.000176696,0.000187016,0.000261276,0.000280956,0.000227189,0.000258207,-3.72E-05,0.000320631,0.000118376,0.000263048,0.000229159,0.000101769,0.000517449,0.000357651,0.000347609,0.000234868,0.000237252
0.000123072,0.000184921,0.000272012,0.00027704,0.000230039,0.000258881,-4.07E-05,0.000300373,0.00011653,0.0002634,0.000226442,8.66E-05,0.000512527,0.000354942,0.000343137,0.000219107,0.000227845
0.000200128,0.000196279,0.00029038,0.000285881,0.000244323,0.000262436,-2.25E-05,0.000323729,0.000130809,0.000277709,0.00025238,8.16E-05,0.000512635,0.000348009,0.000338272,0.000217145,0.000243583
0.000140928,0.000199121,0.0002866,0.000290453,0.000245534,0.000267088,-1.40E-05,0.000334313,0.000139194,0.000281238,0.000266518,6.88E-05,0.000509942,0.000343132,0.000331772,0.000216967,0.000247655
0.000124382,0.000201611,0.00027229,0.000296431,0.000243635,0.000276193,-1.01E-05,0.000293958,0.000127143,0.000282995,0.000272138,5.74E-05,0.000508839,0.000339507,0.000323726,0.000194074,0.000236668
0.000201715,0.000210493,0.000262781,0.000305802,0.000246674,0.000284688,-9.59E-06,0.000311135,0.000145704,0.000291312,0.000277484,5.08E-05,0.000509048,0.000341886,0.000323025,0.000198925,0.000252328
0.000121633,0.000209641,0.000252833,0.000301758,0.000240983,0.000284158,-2.61E-05,0.000318474,0.000149964,0.000292318,0.00026886,3.06E-05,0.00050941,0.000336676,0.000318126,0.000182133,0.000240951
0.000131407,0.000179165,0.000230721,0.00027145,0.000211596,0.000276148,-5.49E-05,0.000273446,0.000113903,0.000279773,0.000247251,-3.03E-06,0.000508995,0.000340448,0.000324247,0.000209871,0.000246281
9.06E-05,0.000171463,0.000227806,0.000264277,0.000204925,0.000267611,-6.04E-05,0.000287748,0.000118627,0.000278864,0.000239968,-1.57E-05,0.000510121,0.000339434,0.000322329,0.00021523,0.000241275
0.000166366,0.00019915,0.00024491,0.000291129,0.000233843,0.000261928,-3.65E-05,0.000296135,0.000141401,0.00029869,0.000261194,4.14E-06,0.000510122,0.000337828,0.000320176,0.000194729,0.000230909
0.000151765,0.000230523,0.000264488,0.000321764,0.000269929,0.000260769,-1.30E-05,0.000286935,0.000160411,0.000318901,0.000286788,3.10E-05,0.000508151,0.000339903,0.000323063,0.000184638,0.000223178
0.000111056,0.000252244,0.000279528,0.000341798,0.000294405,0.000264629,3.32E-07,0.000319185,0.000208402,0.000331388,0.00029815,4.32E-05,0.00051136,0.000342744,0.000319706,0.000200192,0.000224879
0.000189299,0.00026135,0.000292394,0.000349627,0.000306878,0.000270431,2.01E-05,0.000321779,0.000201229,0.000336011,0.000298111,4.51E-05,0.000509028,0.000328158,0.000314756,0.00018571,0.000217039
0.000161494,0.000253812,0.000302505,0.00034289,0.000302947,0.000275111,3.79E-05,0.000334872,0.000172232,0.000337959,0.000300694,4.20E-05,0.000507417,0.000323986,0.000311147,0.000188011,0.000225707
0.000359661,0.000248474,0.000310406,0.000339479,0.000295245,0.000279506,4.38E-05,0.000357218,0.000185413,0.000341786,0.000308819,3.66E-05,0.000508193,0.000331253,0.000313657,0.000179409,0.000221346
0.000151987,0.000268249,0.000318939,0.000359015,0.00030748,0.000286179,5.87E-05,0.000327643,0.000228835,0.000356605,0.000327184,3.74E-05,0.000508845,0.00032723,0.000310216,0.000181418,0.000233793
0.000321477,0.000299272,0.000330949,0.000389208,0.000337276,0.000296475,8.83E-05,0.000344276,0.000256914,0.000381957,0.000358636,4.59E-05,0.00050944,0.000325667,0.000307726,0.00016746,0.000224174
0.000162437,0.000316903,0.000342914,0.000407678,0.000355832,0.000307624,0.000109434,0.000328377,0.000247724,0.000396544,0.000380426,4.96E-05,0.000507463,0.000330006,0.000310461,0.000172027,0.000235855
0.00020567,0.000312012,0.000351121,0.000405887,0.000349445,0.000315985,9.38E-05,0.000332593,0.000206477,0.000395281,0.000380184,4.58E-05,0.00051049,0.000325464,0.000308353,0.000163267,0.000226384
0.000322327,0.00031222,0.000339962,0.000402842,0.000335916,0.000316554,7.38E-05,0.000350423,0.000257558,0.000389932,0.000369829,4.66E-05,0.000511879,0.00033618,0.000322782,0.00016356,0.000219772
0.000183215,0.00033643,0.000331519,0.000418168,0.000349498,0.000307911,9.07E-05,0.000365181,0.000295653,0.000400696,0.000375887,6.38E-05,0.000515737,0.000336282,0.000316153,0.000188235,0.000226529
0.00025666,0.000356547,0.000352142,0.000435808,0.000381463,0.000299632,0.000119874,0.000336355,0.000251677,0.000416658,0.000404002,9.48E-05,0.000513888,0.000344521,0.000327097,0.000184956,0.000225958
0.000292617,0.000383715,0.000395388,0.000467022,0.00041591,0.000301276,0.000164463,0.000421481,0.000312705,0.000439698,0.000439246,0.000129802,0.000514351,0.000342443,0.000322213,0.000180117,0.000218921
0.000676015,0.000408236,0.000430914,0.000495372,0.000443414,0.000313432,0.000205094,0.000466082,0.000343768,0.000462024,0.000467543,0.000146684,0.000515493,0.000346146,0.00032471,0.00016657,0.000210586
0.00023378,0.000406898,0.000442212,0.000496554,0.000449257,0.00033098,0.000207379,0.000383896,0.000358345,0.000459317,0.000465157,0.000132248,0.00051175,0.000352761,0.000330397,0.000152156,0.000202849
0.000193952,0.000397263,0.000432655,0.000483228,0.000433346,0.000346072,0.000189723,0.000341526,0.000413315,0.000445357,0.000446925,9.88E-05,0.000518481,0.000344681,0.000330235,0.000154445,0.000198648
0.000239798,0.000372523,0.000417094,0.000454122,0.000407675,0.000350138,0.000155572,0.000407948,0.000310063,0.000421106,0.000413873,7.31E-05,0.000513403,0.000348567,0.000332656,0.000247685,0.000266841
0.000317758,0.000280325,0.000368667,0.00037199,0.000330213,0.000344619,8.09E-05,0.000394103,0.000103358,0.000384556,0.000366581,5.78E-05,0.000514291,0.000351782,0.000340004,0.000248877,0.000258443
0.000116466,0.000226538,0.000305001,0.000324263,0.000260445,0.000329748,2.28E-05,0.000294968,0.000214429,0.000354044,0.000311791,4.50E-05,0.000521821,0.000391489,0.000374333,0.000226583,0.000246019
0.000140007,0.000264419,0.000280731,0.000348592,0.000275617,0.00030755,3.50E-05,0.000356714,0.000301988,0.000355817,0.000292249,3.99E-05,0.000529387,0.000353281,0.000364793,0.00021052,0.000234746
0.000224679,0.000270566,0.000301397,0.000349378,0.00030598,0.000290673,6.42E-05,0.000324685,0.000180357,0.000364922,0.000316378,4.30E-05,0.000521246,0.000352441,0.000365627,0.000206735,0.000239234
0.000257032,0.000268934,0.000339258,0.000351922,0.000312166,0.000285006,7.73E-05,0.000396903,0.000198134,0.000361122,0.000332544,4.19E-05,0.000512792,0.000354426,0.000368591,0.000203658,0.000231418
0.000272092,0.00027366,0.000343051,0.000364495,0.000311146,0.000288702,6.53E-05,0.00032801,0.000185437,0.00035806,0.000329363,3.80E-05,0.000523016,0.000348821,0.000373446,0.000190476,0.000221766
0.000164762,0.00026639,0.00032625,0.000364047,0.000313825,0.000305965,4.67E-05,0.000347933,0.000148648,0.000361328,0.000323327,5.07E-05,0.000516926,0.000345243,0.000352589,0.000173391,0.00021276
0.000259063,0.000281651,0.000329934,0.000377589,0.000334172,0.000335485,4.94E-05,0.000378296,0.000223545,0.000376363,0.000346655,6.65E-05,0.000510681,0.000345472,0.000350203,0.000189432,0.000214756
0.000158587,0.000286643,0.000331818,0.000376967,0.000338638,0.000362268,4.20E-05,0.000386187,0.000250455,0.000377122,0.000361336,5.28E-05,0.000509633,0.000352341,0.000355711,0.000225144,0.000229218
0.000153495,0.000262126,0.000327106,0.000349113,0.000312853,0.000377884,1.12E-05,0.000297934,0.000227565,0.000358611,0.000348441,1.21E-05,0.000515029,0.000352264,0.000358892,0.000328657,0.000295216
0.000135261,0.000231043,0.000315696,0.000315799,0.0002753,0.000379138,-1.47E-05,0.0002517,0.000172432,0.000339076,0.000323236,-1.82E-05,0.000514282,0.00035924,0.00036056,0.000295549,0.000278345
9.16E-05,0.000208779,0.000291494,0.000293004,0.000245909,0.000362512,-2.63E-05,0.000305372,0.000152468,0.000330847,0.000300853,-2.69E-05,0.000514455,0.000352434,0.000361381,0.000308336,0.000276315
0.000112599,0.000194182,0.000250304,0.000280358,0.000225385,0.000332974,-3.33E-05,0.000275831,0.000142794,0.000318581,0.000274003,-2.86E-05,0.000512805,0.000357329,0.000368257,0.000288589,0.00026571
0.000149832,0.000198429,0.000218759,0.000285587,0.000226012,0.00030313,-2.34E-05,0.0002762,0.000152138,0.000311877,0.000256977,-1.86E-05,0.000514237,0.000361536,0.000364338,0.000282445,0.000255254
0.000208704,0.000223788,0.00022061,0.000309402,0.0002529,0.00027975,8.83E-06,0.000318351,0.000154033,0.000321106,0.000265562,9.73E-06,0.000512866,0.000350646,0.000356064,0.000262413,0.000246553
0.000132128,0.000239786,0.000231473,0.000326174,0.000272888,0.000260725,2.95E-05,0.000351144,0.000146386,0.00032905,0.00027613,3.04E-05,0.000509242,0.00034699,0.000351042,0.000239858,0.000236003
0.000130031,0.000227391,0.000229354,0.000319495,0.000264497,0.000248487,1.64E-05,0.000338935,0.000136711,0.000323708,0.000271892,2.10E-05,0.000510133,0.000334651,0.00034244,0.000285267,0.000254378
0.000163426,0.000217389,0.000234143,0.000314214,0.000259595,0.000250192,1.15E-06,0.000334371,0.000138868,0.000319276,0.000271892,9.47E-06,0.000507152,0.00033222,0.00033699,0.000263983,0.000246791
0.000210382,0.000231929,0.000256215,0.00032826,0.00027808,0.000264277,1.07E-05,0.000327526,0.000171846,0.000334576,0.000299897,1.81E-05,0.000507518,0.00033403,0.000335918,0.000270193,0.000242991
0.000209181,0.000244624,0.000271084,0.000339242,0.000292266,0.000279528,1.49E-05,0.00033465,0.000199672,0.000345188,0.000321082,2.12E-05,0.000509347,0.000339592,0.000335836,0.000249435,0.000231916
0.000199969,0.00023331,0.000267666,0.000328168,0.00027868,0.000290504,-8.68E-06,0.000343825,0.000194314,0.000334088,0.000309491,-1.11E-06,0.000510553,0.000339227,0.000333096,0.000230679,0.000223035
0.000165794,0.000219768,0.000271583,0.000312563,0.00026268,0.000297157,-2.90E-05,0.000302005,0.000163869,0.000320964,0.000291577,-1.62E-05,0.000508926,0.000339694,0.00033111,0.000214165,0.000216304
5.45E-05,0.000207447,0.000263139,0.00029712,0.000245066,0.000294247,-3.03E-05,0.000290055,0.000156949,0.000321018,0.000285334,-2.07E-06,0.00050832,0.000340838,0.000330072,0.000207828,0.000209668
9.95E-05,0.000199148,0.000242456,0.00028846,0.000231912,0.000279503,-2.95E-05,0.00029092,0.000133727,0.000316868,0.000273181,1.83E-05,0.000510915,0.000348603,0.00032158,0.000239109,0.000221168
9.52E-05,0.000195271,0.000225643,0.000287904,0.000227525,0.000265288,-2.14E-05,0.000323142,0.000107582,0.000307436,0.00026032,3.74E-05,0.000511795,0.000345626,0.000320921,0.000254124,0.000224429
0.000193579,0.000238905,0.000255533,0.000329549,0.000269401,0.000263164,2.75E-05,0.000349549,0.000171767,0.000325077,0.000289652,7.75E-05,0.000512132,0.000347554,0.000322915,0.000239038,0.000215762
0.000244573,0.000305829,0.000312608,0.000390869,0.000335985,0.000270158,9.96E-05,0.000371335,0.000250544,0.000367575,0.000355611,0.000121821,0.000511855,0.000344875,0.000321575,0.000225502,0.000211419
0.000468893,0.000340725,0.000353705,0.000424244,0.000375654,0.000280653,0.000144874,0.000415705,0.000301383,0.000393833,0.000402347,0.000125657,0.000510571,0.000320964,0.000309912,0.000207991,0.000206072
0.000343544,0.000329449,0.000369638,0.000423169,0.000377149,0.000299234,0.000148141,0.000366582,0.000251972,0.000391266,0.000413472,9.99E-05,0.000506766,0.000320761,0.000306762,0.000214563,0.000225147
0.00020677,0.000330867,0.00037209,0.000425919,0.000371703,0.000319628,0.000145634,0.000331787,0.0003081,0.000390629,0.000413855,9.04E-05,0.000506771,0.000320559,0.000302002,0.000233164,0.000228696
0.000195796,0.000350945,0.000350772,0.000433098,0.000372963,0.000321362,0.00013695,0.000335723,0.000321903,0.00038462,0.000393611,9.12E-05,0.000507892,0.000326024,0.000302683,0.000282651,0.000248966
0.000158669,0.000270947,0.000262008,0.000353942,0.000295817,0.000301368,6.56E-05,0.000336062,0.000141936,0.000341527,0.000328604,6.79E-05,0.000509581,0.000327518,0.000305634,0.000282169,0.000243143
0.000178543,0.000174592,0.000185879,0.000263786,0.000196175,0.00027317,-2.15E-05,0.000309577,0.000107682,0.000292816,0.000258646,3.66E-05,0.000514701,0.000353904,0.000326955,0.000441895,0.000372169
0.00019234,0.000175677,0.000186267,0.000258993,0.000184461,0.000241531,-3.37E-05,0.000329995,0.000153098,0.000288635,0.00023686,3.57E-05,0.000521441,0.000352349,0.000336566,0.000448826,0.000359006
0.000147264,0.000197106,0.000214163,0.0002778,0.000214052,0.000209537,-4.46E-07,0.000301862,0.00013992,0.000300657,0.000248845,4.14E-05,0.000520797,0.000339134,0.000336348,0.000425086,0.00035657
0.000148428,0.000199556,0.000239452,0.000285492,0.000226048,0.00019436,1.69E-05,0.000304776,0.000114149,0.000292626,0.000254479,2.70E-05,0.000514394,0.000337093,0.000337057,0.000405148,0.000354519
0.000139035,0.000213317,0.000263976,0.000306575,0.000243139,0.000204899,2.51E-05,0.000312338,0.000146201,0.000292143,0.000267817,2.27E-05,0.000515734,0.000332259,0.000333832,0.000396885,0.000335311
0.000124451,0.000238958,0.00028294,0.000333736,0.000269031,0.000231417,3.74E-05,0.000330103,0.000161228,0.000313462,0.00029705,4.73E-05,0.000513032,0.000326993,0.000326222,0.000404032,0.000392497
0.00012746,0.000244661,0.000287362,0.000335906,0.000276995,0.000258499,2.92E-05,0.000351996,0.000163188,0.000324516,0.000311509,5.43E-05,0.000511348,0.000324449,0.000324145,0.000364828,0.000364383
7.83E-05,0.000218435,0.000275413,0.000310217,0.000253283,0.000283781,-7.31E-06,0.000360157,0.000153734,0.000310035,0.000297496,2.57E-05,0.00051179,0.000319716,0.000322273,0.000330067,0.000339934
0.000108231,0.000214129,0.000284248,0.000301641,0.000246648,0.00030883,-2.18E-05,0.000327942,0.000177998,0.000305103,0.000297232,1.23E-05,0.000509861,0.00032078,0.000320707,0.000308799,0.000319849
0.000123089,0.000240747,0.000309788,0.000319061,0.000269669,0.0003249,-4.93E-06,0.000269626,0.000212302,0.000322966,0.000324113,2.95E-05,0.000509464,0.000317169,0.000318181,0.000286837,0.000301991
0.000124574,0.00024329,0.000304344,0.000318207,0.000270225,0.000324607,-1.06E-05,0.000279286,0.00021578,0.000324152,0.000327065,2.88E-05,0.000509487,0.000315477,0.000315983,0.00028811,0.000321224
0.000199552,0.000212862,0.000270343,0.000291375,0.000236917,0.000316904,-4.20E-05,0.000295906,0.000179323,0.00030165,0.000297757,5.39E-06,0.000508241,0.0003142,0.00031388,0.00027565,0.000308257
0.000174196,0.000203843,0.00025773,0.000282252,0.000225562,0.000309398,-5.31E-05,0.000297034,0.000171057,0.000296306,0.000284165,6.90E-06,0.000507888,0.000308196,0.000308767,0.000254946,0.000290986
0.00011894,0.000213618,0.000251369,0.000288563,0.000233499,0.000295189,-4.73E-05,0.000291898,0.000180443,0.000305203,0.000284631,2.71E-05,0.000506434,0.000307157,0.0003055,0.000236303,0.000275799
0.000133446,0.00019177,0.000217068,0.000269609,0.000213526,0.000273625,-6.95E-05,0.000295997,0.0001367,0.000290074,0.000258413,1.83E-05,0.000506639,0.00030574,0.000303111,0.000237016,0.000266281
0.000129897,0.000158886,0.000187103,0.000242642,0.000183741,0.000258838,-9.98E-05,0.000296542,9.69E-05,0.000264594,0.000225439,-7.24E-07,0.000507811,0.000303378,0.000301241,0.000230279,0.000261501
0.00012981,0.000168068,0.000199144,0.000250053,0.000192661,0.000254688,-8.85E-05,0.000286864,9.77E-05,0.000267888,0.000230827,1.59E-05,0.000507689,0.000301288,0.000305481,0.000298724,0.00029589
0.000150635,0.000194408,0.000214252,0.000270394,0.000214766,0.000247016,-6.22E-05,0.000286973,0.000146322,0.000281673,0.000246925,3.79E-05,0.000510381,0.000316553,0.000310766,0.0002717,0.000279546
5.60E-05,0.000180494,0.000199077,0.000257273,0.000200707,0.000235263,-6.96E-05,0.000282066,0.00010869,0.000265125,0.000228848,1.96E-05,0.000510391,0.000316033,0.00031051,0.000255987,0.000270255
0.000126131,0.000161556,0.000198238,0.000241514,0.00018505,0.000233458,-7.87E-05,0.000281007,7.74E-05,0.00024713,0.000213187,4.46E-06,0.000507995,0.000317346,0.000311899,0.000248204,0.000258759
0.000152159,0.000189643,0.000233306,0.000267422,0.0002132,0.000240878,-4.88E-05,0.000299962,0.000114092,0.000269,0.000240627,3.63E-05,0.000508925,0.000317162,0.000310392,0.000249287,0.000274521
0.000181232,0.000216836,0.000250025,0.00029366,0.000240953,0.000244346,-2.67E-05,0.00030663,0.000148316,0.000292185,0.000262715,6.31E-05,0.000508892,0.000313764,0.000305423,0.000229848,0.000260275
0.000149332,0.000210582,0.000233229,0.000290543,0.000234257,0.000246707,-4.30E-05,0.000299826,0.000169449,0.000283757,0.000247973,4.44E-05,0.000508106,0.000312594,0.000297386,0.000214528,0.000248459
