row_id,TRUE,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
3,0.000131801,0.033144118332284894,0.0316805983623623,0.03043537131403647,0.03126759415314054,0.030133144290236953,0.033880278033689204,0.033880278033689204,0.033880278033689204,0.033228754274165065,0.033880278033689204,0.033880278033689204,0.033880278033689204,0.033880278033689204,0.033880278033689204,0.033880278033689204,0.033880278033689204
4,0.000280711,0.03943830739418647,0.038825148994916375,0.03770397874587057,0.03825038315781162,0.037255841504263434,0.039944751335987294,0.039606906493185996,0.039946891482844415,0.03891962723229353,0.039944751335987294,0.03977655545501701,0.03995925287632776,0.03975568629645601,0.039944751335987294,0.03998049692046003,0.039985679684811225
5,0.000405018,0.03962409646833982,0.03993473145171258,0.039622202463234404,0.03978621308088179,0.03949972370253924,0.03758290761256412,0.03998477554419736,0.039845084714917656,0.0399653858725958,0.039428353620426126,0.039943008126565815,0.03777383708789877,0.039960800720510295,0.03758290761256412,0.038848319802487326,0.0396359312806357
6,0.000245613,0.039308470970370595,0.0389455567852698,0.037100712393326574,0.03784615753146823,0.0363749260526213,0.035891582213429946,0.03827730384741116,0.03927959365699221,0.03839354973241271,0.039981200427499704,0.03921425877103422,0.039939800023171726,0.039179562476849075,0.03912804918274097,0.03991961253043992,0.039748605612501764
7,0.000268281,0.039819666474499145,0.0396764523251738,0.03799308875558096,0.03889341173455692,0.037291546316006084,0.032716754218560365,0.0399730250832112,0.03995548030156026,0.03999082438002964,0.03979904030580666,0.03992259873531497,0.03997793618889507,0.03995712638491359,0.032716754218560365,0.03851082205388444,0.03906637465418581
8,0.000207302,0.03906610222021993,0.03900055373988842,0.03576896071859141,0.036728324004925095,0.03509943658800292,0.03741672731394216,0.038370850621047135,0.039446396445503844,0.03933263916056707,0.039536064752559545,0.03898359422437761,0.03884340736733498,0.03923090066430915,0.03757416928021123,0.03987777540643733,0.03999259344778853
9,0.000205922,0.03862012715892715,0.038916280235520025,0.03596283920323237,0.03725613226647224,0.03497197785045502,0.0399308937599508,0.036690371715337025,0.038416719804992575,0.03783477944279706,0.0385074289167919,0.03705523416392634,0.03877088327060402,0.03764877911924372,0.03993654665371622,0.039639100375234056,0.03908115032301622
10,0.000261718,0.039868366482271655,0.03991890787596773,0.03808059266644552,0.03896927786238545,0.03719125898430231,0.039887457934858546,0.03860653826049774,0.039743848962339005,0.03947648942052764,0.03996789554395816,0.039000179314190045,0.03988949436858629,0.03907691845023817,0.039831646029056325,0.03995331448688639,0.03987518791600029
11,0.000215838,0.039038523940131034,0.03936225092398506,0.03674016452428136,0.03776133634106868,0.035524347911091436,0.03998789832626487,0.037469723631379764,0.039158310034613356,0.03833707232246269,0.039765628926822,0.037877164866270054,0.03940083598737931,0.037562818318896476,0.039892609300298164,0.03977524973230762,0.03890484067088306
12,0.000703466,0.02783227870066045,0.02468900397373648,0.03622745504251523,0.03381179764661757,0.038357949182248545,0.024324080206362786,0.03785526505113544,0.033014016674842314,0.038571541307251905,0.03655347847618394,0.037959336828800115,0.02694801900321632,0.03824373486411007,0.03158164173946461,0.03350996784638703,0.03643121329462187
