Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,5.380688978118969e-05,3.111641062741172e-05,2.7374268162481952e-05,5.380688978118969e-05,5.380688978118969e-05,4.976436239964577e-06,1.8758229024876116e-06,5.380688978118969e-05,5.380688978118969e-05
0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.002067044998425721,0.001395366494959513,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119,0.0013414692311384119
0.00109643861173353,0.0019696046301983794,0.002660511794852903,0.002806163218481636,0.0035504061707912968,0.0011068288644518684,0.0013177486404859912,0.0008211925760649302,0.002701266286415163,0.0017287479105566328,0.0008211925760649302,0.0010036383944681398,0.001986851392619865,0.0022488834763471285,0.0008656759291210542,0.0014209797935997165
0.0005891496763289275,0.00013881030030469393,2.8623214146095144e-09,2.1744178001145698e-06,0.00024210920764969335,0.0010212541113220203,0.0004662334800749554,0.0036099359290813204,2.1343663933470758e-08,0.00046625222196334387,0.0036099359290813204,0.0006248056339954594,7.536258439805321e-05,4.3160226703933824e-05,0.000666256706902596,0.0004854509192250972
0.005272331316949402,0.006245315035364567,0.009066022964656216,0.009933199987683015,0.009905703888290408,0.0033481182701460416,0.0033481182701460416,0.0033481182701460416,0.0060074673575404025,0.0069537393010009885,0.0033481182701460416,0.005786368765109087,0.005243689250432629,0.005320428023045963,0.005887830573036504,0.0033481182701460416
0.00011399464292581596,0.000310817660519741,0.000961201285875915,0.0004447621503814031,0.0025717476068278927,0.0014445581761150378,0.00030915097808944386,0.008441443007042568,0.00022911526405806903,0.001331845369850107,0.008441443007042568,0.0006442837960382586,4.613946422843407e-08,0.00018951214051253495,0.00017676118144025615,7.222824113316956e-05
0.001181042675612587,0.0008239728657712733,1.836249105061083e-07,8.570073638288628e-05,0.0004313943923027058,0.0024228247975653858,0.000976679718787364,0.01898819385822012,2.3585448258992003e-05,0.0002773791893835448,0.01103723080394367,0.00011927481645916671,4.3320006014008205e-05,1.258368666753884e-05,0.00027904667139844186,0.000544899824486661
0.0001157948168881151,0.00015251066811393377,0.0024335929083013352,0.002758954143420797,0.00379654403223402,3.469866695750973e-05,0.00011907238152039645,0.005332090756589122,0.0013003150015475223,0.0010711921760535453,0.004920524409333202,0.0005186473341829978,0.00098753984828992,0.0011061697761303446,0.0006966265397368165,0.0002124169010078933
0.00010077935152566497,2.1483724414475547e-05,0.0012421987349991795,0.0006828496673379758,0.0029419128207679307,0.002791532420596085,0.0028197380609412265,0.007283245781439643,1.1357997280386778e-05,0.0019950839898828163,0.007283245781439643,1.3859943592126056e-07,0.0005844099897309857,1.033213248324144e-05,9.798082917858442e-05,0.0015573676053487334
0.0007866412634125186,0.0006607533204826821,0.002866337356158849,0.002160054535274722,0.005195988060590184,6.03654382660343e-05,4.3552706835203736e-05,0.002583272686057847,0.0018381792725474105,0.002738073213904818,0.002583272686057847,0.00027348585780510165,0.0012531398115581613,0.001204460363436674,0.0016393911306166464,9.334265033821704e-05
