Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
0.0016426208663157527,0.0016426208663157527,0.0030983541036642276,0.0016426208663157527,0.0027801186332010452,0.0016426208663157527,0.0016426208663157527,0.0016426208663157527,0.0016426208663157527,0.0024505941279240745,0.0017605170594405042,0.0016426208663157527,0.0016426208663157527,0.0016426208663157527,0.0016426208663157527,0.0016426208663157527
0.0021061418667376736,0.003064568380736543,0.004795463480919512,0.0004783868659754692,0.005702365552588767,0.000706404193838446,0.0004352437825431918,0.0009004271628476335,0.0007379828283497827,0.004792016252024564,0.002928458277122223,4.7381628893318484e-05,0.0017617755488912798,0.0008496755581671733,0.002817934592021995,0.0002108859253540027
0.0017123561260385528,0.0023704901650699467,0.004322298597647725,0.0015331539069902977,0.005458470482855304,0.0020243824997060733,0.0019702116900126854,0.0014288995245634595,0.0023086227029578826,0.004022129109567681,0.004322957469443424,0.00010062191823256156,0.00383154795883605,0.0018651944843076779,5.219206381502917e-06,0.001531302732910654
0.00016880807963630395,0.00030107629712934625,0.002398448977682169,0.0010343027823912984,0.0030100135971720676,0.0006064179358889338,0.000608850767516475,0.00031446985118262216,0.0009157224484667922,0.0030836121875661843,0.002074411509082927,0.0004915309776351989,0.0016026653382683054,0.00042207864755279545,0.0017390270441152225,0.0002492211825979723
0.0019042116381172564,0.0016127370418216463,0.004411902006761212,0.0012564738438687745,0.005705119781603311,0.0031896372318079985,0.003351358571848359,0.0025828221913532373,0.0040178996449466015,0.005167308854705413,0.005223039931461365,0.0002344224526816055,0.004015725973914926,0.003207130514813708,3.287594287950529e-05,0.0025008331737318215
0.007023822599393631,0.007287394969174493,0.0016798000331663399,0.0077916049515488195,0.0005071335230971349,0.001012635420713337,0.0008594521565654795,0.002060992531333565,0.0008390810853396921,0.00018265677937927965,0.00010256831071273759,0.009146683421246915,0.0005232015011198271,0.001428405185494551,0.00895296713849783,0.0015968821616033219
0.000831972471152867,0.0005217615193692515,0.0026176020474372313,0.00035523962667353276,0.0038680525172465896,0.0015546990234233948,0.0018295393931319626,0.0015335259956022057,0.0024141408433168213,0.002862376498928232,0.003375126689918767,0.00024979460997431174,0.0027425579137108913,0.0013240712162014417,2.725441413178875e-07,0.001260413630656751
0.0008042518106635699,0.00039463829184162996,0.0025520201472665066,0.0003527786858116555,0.0040590902203213874,0.00044370370177523183,1.7971916619938244e-05,9.49525374279725e-05,7.2168216214280045e-06,0.0027158365994952027,0.00047210434785177613,3.425197903283994e-05,0.0002503591788857312,3.7776099080788494e-07,0.0059072351398778145,0.0005596677586130819
0.0009187655042104462,0.00038715292429425396,0.0025165794909532205,0.0009268514179812254,0.00412324203366575,7.311700011559258e-05,7.540835536656854e-05,0.00012988914216927744,7.616696749632168e-07,0.0032537668115515186,0.0006351590299441615,0.0002140858124268022,0.0004543648930585356,0.00012668503403791276,0.00554302702438976,0.00012195789653916128
0.002821618700495153,0.0029607363873184814,0.0035436229340824327,0.0016807662088477449,0.0056358752181845245,0.0020667166583872715,0.0029356952531991373,0.0020367910347967866,0.0034036821534915995,0.0043303483137296025,0.0039136349450771685,2.9933506006524224e-07,0.003944663778117474,0.0024801445208209524,6.800677339165867e-05,0.0019347059568962377
0.0012508849314384826,0.0017543855540172598,0.003163470347579786,0.00199053916716823,0.0037819360652690953,0.000557550428519682,0.0007943628158381677,0.000655293203809304,0.0010155375644105846,0.0025313513380138195,0.0019354475530480725,0.0010952808476722559,0.0020050924087003166,0.0006986482429872654,0.0011885007813807122,0.00033125178744709133
0.004379119612351323,0.004603871766858357,0.0059769689968171,0.005628166210605162,0.0074575305858532726,0.0022611213001754796,0.0020500945570612883,0.002917745028702262,0.0024402977741774176,0.00692105753434033,0.004151817421015877,0.0001879584100347373,0.0036992843861832075,0.002756175557376145,0.00018417461906143628,0.001247560441234391
0.0028444204987591384,0.0031440652725220897,0.004948236659481686,0.004924404342890182,0.0064045718586657335,0.002856845136983699,0.0026134927466559266,0.0029429851987870237,0.0024735014086931933,0.006792536701628861,0.00454410761168763,0.0004339165700093031,0.003492319090631482,0.002909353494193176,1.3484554776961588e-05,0.0019268556808331241
0.0009479609431394045,0.0010446572801895496,0.0029740458721741053,0.002483745267460133,0.004020226964628407,0.002084850519151249,0.0019405161932226356,0.0019511409063810922,0.0019239288432338075,0.0036840643169350346,0.0032550796128579876,4.1800973906575e-07,0.002643091550216886,0.0013205782640373503,7.372510085326689e-06,0.00128290714211398
0.001481103614993276,0.001321914702896887,0.003803667088266391,0.0032572098060764526,0.005224120206213573,0.0026105496492209584,0.002317188691262087,0.002337188774669645,0.0030111386795693834,0.004290634204268173,0.003955958697341354,3.040305195101123e-09,0.003762246557176635,0.002546485482104295,0.00012702561382359895,0.0019390635850295018
