Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16
0.00041608648594147757,6.952596695898594e-06,3.0133126027703794e-05,6.743646008930404e-06,0.0011878058238185413,0.00035098341378601156,0.0004878473669188907,0.0006981600794055617,0.00019577589356187253,0.0007373197525595079,0.00110194074184565,0.0003140439232862252,0.00030052717098989074,0.0023124617557772204,0.0008190626018054203,7.396200784035023e-06
2.522821084757071e-05,0.0002999192158391062,0.0005015032236612288,0.00045195364378516206,0.002010993307257722,0.00011981374429940322,0.0009070324513942365,0.00033508797134323975,0.0005680293616897036,0.0009191681013357017,0.0015170987389480084,1.5899297810088864e-05,0.0004679625173916596,0.0005470927615197074,0.0007212194276033784,1.943689464877635e-05
0.0017247355087866428,0.0003940605746094103,2.8614170184050602e-05,1.4050065445456172e-06,0.0005037361040727412,0.0017801213915078981,8.211711339534133e-05,0.003114819871340435,8.156436960327085e-05,0.0005885203691246149,0.00023597708679280044,0.0005822370402017302,4.755352841626093e-06,0.0016870169442240873,0.0018704841828918323,0.00014696293850748054
7.675354968847414e-05,0.0004332739757299947,0.0021035102541931,0.0020574579168890217,0.0036248332910821524,0.0004771490605899806,0.0019337122589978412,5.56703699113037e-06,0.0015690700218192466,0.0021709554694501892,0.002925241197772946,0.0005888159066298054,0.0014522147094482366,0.00019212031920052414,3.0503016651840797e-05,0.0004295965982638733
0.00042824222743544776,0.0008942503226609042,0.0023399463312439722,0.0020195322835495563,0.005382275418415447,0.0012177955902841486,0.002170692168023902,4.901553739858344e-05,0.0016187219713315742,0.0037763646418457336,0.0032452607642337317,0.0012491605835894329,0.001967169567217486,0.0009905593694071665,5.232921793062867e-05,0.0005731841605302185
0.000749652324496107,0.000927506465726452,0.0022225694784861957,0.0018763552777137787,0.0056652051088271205,0.00042306735709527615,0.0006694270376365608,6.234187843025263e-05,0.00010807913406954417,0.003909940299768287,0.001858284091792839,0.0008166318348132307,0.00046104029459533014,0.0013452429052265846,0.0013452429052265846,0.00020011252773650956
0.0012810825780381757,0.001270066122354356,0.003194956503634244,0.003202853866434048,0.007130072277373993,0.001222323424596522,0.0011757231306994617,2.578071716349828e-05,0.00015365642361687276,0.005133092911731134,0.0034126970172550855,0.0014819504461254934,0.0006503129970415605,0.0003411881429814939,0.0003411881429814939,0.0003411881429814939
0.0012909247419751677,0.0006893589255902235,0.0018169756185832386,0.0014671531736198881,0.005781729438826093,0.001071447939091183,0.001451444700609733,1.7364902045111097e-06,0.0004969438193592121,0.004189452176409161,0.0034774043052160086,0.0007845859302166303,0.0009664480945256113,0.0010361371829771607,0.0010361371829771607,3.463222168749447e-05
0.010833470568793871,0.008218328099150664,0.009612164994156874,0.010064004052757806,0.01451072137271553,0.009090202613449318,0.010421389431454698,0.006130667568669382,0.009145458025298758,0.009956398250384725,0.012616044734252943,0.008815089135215566,0.009448072774826406,0.0025245666035362407,0.0034471485543179775,0.007399226916484682
0.001820919686488856,0.005960673225248944,0.00569328171255136,0.005529927290064296,4.645916672459116e-05,0.001280503935017982,0.0001110681960121429,0.0040806401809220655,0.00020670096047997744,0.00026736272179118947,3.1953423458554175e-05,0.002039155271501565,0.00022267056507629251,0.009672564398679862,0.0031178288934403248,0.0006699975580771039
0.0006906184886012329,1.6394473522501896e-07,0.002963352673871565,0.0021269820920589294,0.004338629670464958,0.0019579427773914887,0.00371545610355746,0.000598721564735949,0.0037313671117885916,0.002755961773606437,0.004971394349391069,0.00037993720106328094,0.003117656630155327,4.930763783303482e-05,0.0008608136706938149,0.002040251118917008
0.0012935697711089489,0.00010564522960358758,0.0021591675586555698,0.002682046875362179,0.005859233919341705,0.0016990112966110901,0.00344850055836525,0.0006450997446932338,0.0020936406927419063,0.003828379785447533,0.0048850945344500185,0.0006358331649558638,0.003130334797988854,6.174398009665266e-05,0.0003274376823483305,0.0017661873736008055
0.00105145288979714,0.00022563114137073847,0.001722637895105586,0.002022500020314094,0.005883528682191372,1.572448079315003e-07,0.0004715568895494182,4.64477359008314e-05,4.666077239166844e-06,0.004364664577809832,0.00192568196407146,0.00029035141607468284,0.0002497134262436848,0.006516147430118205,0.0048672020521413895,8.949106985295385e-05
0.0013409681070473134,0.0002966506243037778,0.002543476569747287,0.0029149161191677694,0.006994641601654014,4.993416641563275e-07,0.000620267044002934,0.00014606546336157905,4.3723228057103436e-05,0.00541161643235806,0.0026712547451129137,0.0008811422055127888,2.9750873694986413e-05,0.006392221077164792,0.009376001841243403,0.0017227867947439898
0.002427660709554663,0.0007757486295034421,0.004258169329680733,0.004801482360603224,0.008738826041707483,0.0009729182702479938,0.003727734743907453,0.0002451578626743445,0.0027399646584710877,0.007007576377602687,0.005633718369807528,0.0023684667475420904,0.002871830304543771,0.00019436099146501878,0.00047001687947796633,0.0015662584905531476
1.6728642047741937e-05,0.0008353393694247521,0.00011907445669055716,0.0004492655298947851,0.003610905585389096,0.00043444203767670914,0.0005036903792247291,0.0005652999561516422,0.00023020936694846672,0.00336713694975814,0.0015875606030101366,0.0001492675711610228,0.00017295780396930222,0.004439461747600085,0.0010386812345421562,5.1973731195961714e-06
