8.70280960227e-05,0.000120730724252,0.00164262086632
5.24592926056e-05,6.71390130419e-05,0.000210885925354
0.00214639863809,0.00123935155755,0.00153130273291
0.000139344984563,8.16313618485e-05,0.000249221182598
0.000558346471865,0.00169691520353,0.00250083317373
7.45135695438e-05,0.00246087106358,0.0015968821616
0.0025656487712,0.00114633798388,0.00126041363066
0.00222056568796,0.000404717012357,0.000559667758613
2.89614931342e-09,0.000168926427511,0.000121957896539
0.00137474830964,0.00149888031393,0.0019347059569
0.000144359138711,2.42641724081e-05,0.000331251787447
2.13041371386e-05,0.000351206143873,0.00124756044123
0.00139050202383,0.000605486627923,0.00192685568083
0.000837999331651,0.000343483676215,0.00128290714211
0.000368780580055,0.000662757029271,0.00193906358503
0.00076054692404,0.00107731138315,0.00222459476854
0.000799310241413,0.00104247448234,0.0018410945707
3.90573431295e-06,8.37153311187e-07,6.80147359391e-05
6.28840874835e-05,1.82618484868e-05,9.97409704782e-06
0.00167073051083,0.00219586012393,0.00230800999682
0.00107738666628,0.0015489089339,0.00200675329377
0.000285528498617,0.000487343532791,0.000843384767297
1.24085728209e-05,5.40365013499e-07,8.93917218851e-06
0.000109896003961,0.000351131901971,0.000507472137393
0.000248305351681,5.88280006514e-08,1.23010498179e-05
0.000213391301424,4.63268126632e-05,5.47429279729e-05
6.03475322361e-05,0.000190272440139,5.85677903606e-05
2.43995355376e-05,0.000249806856051,4.61187643093e-06
0.00144380115606,0.00102183082758,0.00200333663998
3.23489376286e-05,4.0998966025e-06,7.3748822818e-05
9.73156582352e-05,7.52857481955e-05,4.78639606839e-06
0.000657308066876,6.26705626679e-05,0.000225542462162
7.39620078404e-06,0.000481211750014,6.27976363871e-05
1.94368946488e-05,0.00049585179323,1.39947258535e-05
0.000146962938507,0.00463384337874,0.0017294718688
0.000429596598264,1.25135858796e-05,0.000454908597599
0.00057318416053,0.00028168002044,0.00129077092837
0.000200112527736,4.81838377173e-05,0.000317453854478
0.000341188142981,0.000148183399118,0.000995230659774
3.46322216875e-05,0.000331883744808,0.00114530694211
0.00739922691648,0.00791075414804,0.0090461251282
0.000669997558077,0.00216513594909,0.00161189827881
0.00204025111892,0.00149976737048,0.00159517862842
0.0017661873736,0.0012648865711,0.00159943337957
8.9491069853e-05,0.000225395094464,2.72851833677e-06
0.00172278679474,0.000469788079324,8.84261472823e-05
0.00156625849055,0.000459108419457,0.000806351606447
